fs      200K    300K    400K    500K
30250   0.04995 0.10247 0.15836 0.22382
30300   0.04996 0.1025  0.15837 0.22384
30350   0.04996 0.10252 0.15838 0.22386
30400   0.04997 0.10254 0.15839 0.22388
30450   0.04998 0.10257 0.1584  0.2239
30500   0.04998 0.10259 0.15841 0.22392
30550   0.04999 0.10261 0.15842 0.22394
30600   0.04999 0.10264 0.15843 0.22396
30650   0.05    0.10266 0.15844 0.22398
30700   0.05001 0.10268 0.15845 0.224
30750   0.05001 0.10271 0.15846 0.22402
30800   0.05002 0.10273 0.15847 0.22405
30850   0.05003 0.10275 0.15848 0.22407
30900   0.05003 0.10278 0.15849 0.22409
30950   0.05004 0.1028  0.15849 0.22411
31000   0.05005 0.10282 0.1585  0.22413
31050   0.05005 0.10285 0.15851 0.22416
31100   0.05006 0.10287 0.15852 0.22418
31150   0.05007 0.10289 0.15853 0.2242
31200   0.05007 0.10292 0.15854 0.22423
31250   0.05008 0.10294 0.15855 0.22425
31300   0.05008 0.10296 0.15856 0.22427
31350   0.05009 0.10299 0.15857 0.22429
31400   0.0501  0.10301 0.15857 0.22432
31450   0.0501  0.10303 0.15858 0.22434
31500   0.05011 0.10306 0.15859 0.22437
31550   0.05012 0.10308 0.1586  0.22439
31600   0.05012 0.1031  0.15861 0.22441
31650   0.05013 0.10313 0.15862 0.22444
31700   0.05014 0.10315 0.15863 0.22446
31750   0.05014 0.10317 0.15863 0.22449
31800   0.05015 0.1032  0.15864 0.22451
31850   0.05016 0.10322 0.15865 0.22454
31900   0.05016 0.10324 0.15866 0.22456
31950   0.05017 0.10327 0.15867 0.22459
32000   0.05018 0.10329 0.15868 0.22461
32050   0.05018 0.10331 0.15868 0.22464
32100   0.05019 0.10334 0.15869 0.22466
32150   0.0502  0.10336 0.1587  0.22469
32200   0.05021 0.10338 0.15871 0.22472
32250   0.05021 0.10341 0.15872 0.22474
32300   0.05022 0.10343 0.15872 0.22477
32350   0.05023 0.10345 0.15873 0.2248
32400   0.05023 0.10348 0.15874 0.22482
32450   0.05024 0.1035  0.15875 0.22485
32500   0.05025 0.10352 0.15876 0.22488
32550   0.05025 0.10355 0.15876 0.2249
32600   0.05026 0.10357 0.15877 0.22493
32650   0.05027 0.10359 0.15878 0.22496
32700   0.05027 0.10362 0.15879 0.22499
32750   0.05028 0.10364 0.15879 0.22501
32800   0.05029 0.10366 0.1588  0.22504
32850   0.0503  0.10369 0.15881 0.22507
32900   0.0503  0.10371 0.15882 0.2251
32950   0.05031 0.10373 0.15882 0.22513
33000   0.05032 0.10376 0.15883 0.22516
33050   0.05032 0.10378 0.15884 0.22518
33100   0.05033 0.1038  0.15885 0.22521
33150   0.05034 0.10383 0.15885 0.22524
33200   0.05034 0.10385 0.15886 0.22527
33250   0.05035 0.10387 0.15887 0.2253
33300   0.05036 0.1039  0.15887 0.22533
33350   0.05037 0.10392 0.15888 0.22536
33400   0.05037 0.10394 0.15889 0.22539
33450   0.05038 0.10397 0.15889 0.22542
33500   0.05039 0.10399 0.1589  0.22545
33550   0.05039 0.10401 0.15891 0.22548
33600   0.0504  0.10404 0.15891 0.22551
33650   0.05041 0.10406 0.15892 0.22554
33700   0.05042 0.10408 0.15893 0.22557
33750   0.05042 0.10411 0.15893 0.2256
33800   0.05043 0.10413 0.15894 0.22563
33850   0.05044 0.10415 0.15895 0.22567
33900   0.05045 0.10418 0.15895 0.2257
33950   0.05045 0.1042  0.15896 0.22573
34000   0.05046 0.10422 0.15897 0.22576
34050   0.05047 0.10425 0.15897 0.22579
34100   0.05048 0.10427 0.15898 0.22582
34150   0.05048 0.10429 0.15899 0.22586
34200   0.05049 0.10432 0.15899 0.22589
34250   0.0505  0.10434 0.159   0.22592
34300   0.0505  0.10436 0.15901 0.22595
34350   0.05051 0.10439 0.15901 0.22599
34400   0.05052 0.10441 0.15902 0.22602
34450   0.05053 0.10443 0.15902 0.22605
34500   0.05053 0.10446 0.15903 0.22609
34550   0.05054 0.10448 0.15904 0.22612
34600   0.05055 0.1045  0.15904 0.22615
34650   0.05056 0.10453 0.15905 0.22619
34700   0.05057 0.10455 0.15905 0.22622
34750   0.05057 0.10457 0.15906 0.22626
34800   0.05058 0.1046  0.15906 0.22629
34850   0.05059 0.10462 0.15907 0.22632
34900   0.0506  0.10464 0.15908 0.22636
34950   0.0506  0.10467 0.15908 0.22639
35000   0.05061 0.10469 0.15909 0.22643
35050   0.05062 0.10471 0.15909 0.22646
35100   0.05063 0.10474 0.1591  0.2265
35150   0.05063 0.10476 0.1591  0.22653
35200   0.05064 0.10478 0.15911 0.22657
35250   0.05065 0.1048  0.15911 0.22661
35300   0.05066 0.10483 0.15912 0.22664
35350   0.05067 0.10485 0.15912 0.22668
35400   0.05067 0.10487 0.15913 0.22671
35450   0.05068 0.1049  0.15913 0.22675
35500   0.05069 0.10492 0.15914 0.22679
35550   0.0507  0.10494 0.15914 0.22682
35600   0.0507  0.10497 0.15915 0.22686
35650   0.05071 0.10499 0.15915 0.2269
35700   0.05072 0.10501 0.15916 0.22693
35750   0.05073 0.10504 0.15916 0.22697
35800   0.05074 0.10506 0.15917 0.22701
35850   0.05074 0.10508 0.15917 0.22705
35900   0.05075 0.10511 0.15918 0.22708
35950   0.05076 0.10513 0.15918 0.22712
36000   0.05077 0.10515 0.15919 0.22716
36050   0.05078 0.10518 0.15919 0.2272
36100   0.05078 0.1052  0.1592  0.22724
36150   0.05079 0.10522 0.1592  0.22728
36200   0.0508  0.10525 0.15921 0.22731
36250   0.05081 0.10527 0.15921 0.22735
36300   0.05082 0.10529 0.15922 0.22739
36350   0.05082 0.10532 0.15922 0.22743
36400   0.05083 0.10534 0.15922 0.22747
36450   0.05084 0.10536 0.15923 0.22751
36500   0.05085 0.10539 0.15923 0.22755
36550   0.05086 0.10541 0.15924 0.22759
36600   0.05086 0.10543 0.15924 0.22763
36650   0.05087 0.10545 0.15924 0.22767
36700   0.05088 0.10548 0.15925 0.22771
36750   0.05089 0.1055  0.15925 0.22775
36800   0.0509  0.10552 0.15926 0.22779
36850   0.05091 0.10555 0.15926 0.22783
36900   0.05091 0.10557 0.15926 0.22787
36950   0.05092 0.10559 0.15927 0.22791
37000   0.05093 0.10562 0.15927 0.22796
37050   0.05094 0.10564 0.15928 0.228
37100   0.05095 0.10566 0.15928 0.22804
37150   0.05096 0.10569 0.15928 0.22808
37200   0.05096 0.10571 0.15929 0.22812
37250   0.05097 0.10573 0.15929 0.22816
37300   0.05098 0.10576 0.15929 0.22821
37350   0.05099 0.10578 0.1593  0.22825
37400   0.051   0.1058  0.1593  0.22829
37450   0.05101 0.10583 0.1593  0.22833
37500   0.05101 0.10585 0.15931 0.22838
37550   0.05098 0.1058  0.15919 0.22816
37600   0.05097 0.10578 0.1591  0.22799
37650   0.05096 0.10577 0.15901 0.22785
37700   0.05097 0.10577 0.15895 0.22771
37750   0.05098 0.10579 0.15888 0.22759
37800   0.05099 0.1058  0.15881 0.22748
37850   0.051   0.10581 0.15876 0.22739
37900   0.05102 0.10583 0.15871 0.22731
37950   0.05104 0.10585 0.15867 0.22726
38000   0.05106 0.10587 0.15863 0.22721
38050   0.05107 0.10589 0.15859 0.22715
38100   0.05108 0.10591 0.15855 0.2271
38150   0.05108 0.10593 0.1585  0.22705
38200   0.05108 0.10595 0.15845 0.22702
38250   0.05108 0.10597 0.15837 0.22698
38300   0.05109 0.10599 0.15829 0.22696
38350   0.05109 0.10602 0.15821 0.22694
38400   0.0511  0.10603 0.15813 0.22693
38450   0.05111 0.10604 0.15808 0.22693
38500   0.05113 0.10605 0.15804 0.22694
38550   0.05114 0.10605 0.15803 0.22698
38600   0.05115 0.10604 0.15802 0.22704
38650   0.05117 0.10603 0.15802 0.22712
38700   0.05119 0.10602 0.15803 0.2272
38750   0.05121 0.10601 0.15805 0.22728
38800   0.05123 0.10601 0.15809 0.22734
38850   0.05124 0.10601 0.15814 0.22739
38900   0.05126 0.10601 0.1582  0.22744
38950   0.05128 0.106   0.15825 0.22748
39000   0.05129 0.10599 0.15831 0.22754
39050   0.05131 0.10599 0.15837 0.22759
39100   0.05132 0.10598 0.15841 0.22763
39150   0.05133 0.10597 0.15845 0.22767
39200   0.05134 0.10596 0.15847 0.22772
39250   0.05135 0.10595 0.15849 0.22776
39300   0.05137 0.10594 0.15852 0.2278
39350   0.05138 0.10592 0.15854 0.22784
39400   0.05139 0.1059  0.15856 0.22787
39450   0.0514  0.10587 0.15857 0.2279
39500   0.05141 0.10585 0.15858 0.22792
39550   0.05143 0.10582 0.15858 0.22794
39600   0.05145 0.1058  0.15858 0.22794
39650   0.05146 0.10579 0.15857 0.22792
39700   0.05148 0.10578 0.15855 0.22791
39750   0.0515  0.10578 0.15852 0.22789
39800   0.05151 0.10578 0.15849 0.22786
39850   0.05151 0.10578 0.15845 0.22784
39900   0.05152 0.1058  0.15841 0.22782
39950   0.05153 0.10582 0.15835 0.22781
40000   0.05155 0.10583 0.15828 0.22779
40050   0.05157 0.10584 0.1582  0.22777
40100   0.05159 0.10585 0.15811 0.22776
40150   0.05161 0.10586 0.15802 0.22775
40200   0.05163 0.10588 0.15792 0.22774
40250   0.05165 0.1059  0.15782 0.22773
40300   0.05166 0.10593 0.15772 0.22773
40350   0.05167 0.10595 0.15763 0.22771
40400   0.05168 0.10598 0.15754 0.22769
40450   0.05169 0.10601 0.15746 0.22765
40500   0.05171 0.10605 0.15738 0.2276
40550   0.05172 0.1061  0.1573  0.22752
40600   0.05173 0.10614 0.15723 0.22744
40650   0.05174 0.10619 0.15715 0.22736
40700   0.05174 0.10624 0.15708 0.22728
40750   0.05174 0.10628 0.15702 0.2272
40800   0.05174 0.10632 0.15697 0.22713
40850   0.05174 0.10636 0.15692 0.22706
40900   0.05174 0.1064  0.15687 0.227
40950   0.05174 0.10643 0.15681 0.22694
41000   0.05174 0.10646 0.15676 0.2269
41050   0.05174 0.10649 0.15672 0.22686
41100   0.05173 0.10652 0.15669 0.22683
41150   0.05173 0.10656 0.15667 0.22683
41200   0.05173 0.10658 0.15664 0.22684
41250   0.05173 0.1066  0.15662 0.22685
41300   0.05173 0.10662 0.15659 0.22685
41350   0.05174 0.10664 0.15656 0.22685
41400   0.05175 0.10665 0.15652 0.22685
41450   0.05176 0.10667 0.15646 0.22685
41500   0.05178 0.10669 0.15639 0.22685
41550   0.0518  0.10671 0.15631 0.22686
41600   0.05183 0.10673 0.15622 0.22688
41650   0.05185 0.10674 0.15613 0.22691
41700   0.05188 0.10674 0.15603 0.22695
41750   0.05191 0.10674 0.15592 0.22699
41800   0.05194 0.10674 0.1558  0.22704
41850   0.05198 0.10674 0.15568 0.22709
41900   0.05201 0.10673 0.15556 0.22713
41950   0.05204 0.10672 0.15545 0.22715
42000   0.05208 0.1067  0.15534 0.22717
42050   0.0521  0.10668 0.15524 0.22719
42100   0.05213 0.10665 0.15514 0.22721
42150   0.05215 0.10663 0.15504 0.22723
42200   0.05217 0.1066  0.15494 0.22726
42250   0.05219 0.10659 0.15485 0.22728
42300   0.05221 0.10657 0.15476 0.2273
42350   0.05223 0.10655 0.15468 0.22732
42400   0.05225 0.10653 0.15461 0.22733
42450   0.05228 0.10652 0.15455 0.22734
42500   0.05231 0.10652 0.15449 0.22735
42550   0.05233 0.1065  0.15444 0.22737
42600   0.05236 0.10649 0.15441 0.22739
42650   0.05237 0.10648 0.15438 0.22742
42700   0.05239 0.10646 0.15437 0.22746
42750   0.05241 0.10644 0.15435 0.22752
42800   0.05242 0.10643 0.15433 0.22759
42850   0.05244 0.10644 0.15431 0.22767
42900   0.05246 0.10645 0.15429 0.22775
42950   0.05247 0.10647 0.15425 0.22783
43000   0.05248 0.10649 0.1542  0.22792
43050   0.05249 0.10652 0.15415 0.22802
43100   0.0525  0.10656 0.15409 0.22812
43150   0.0525  0.10661 0.15403 0.22822
43200   0.05251 0.10666 0.15398 0.22831
43250   0.05252 0.10671 0.15393 0.2284
43300   0.05253 0.10676 0.1539  0.22848
43350   0.05254 0.1068  0.15387 0.22856
43400   0.05255 0.10684 0.15384 0.22862
43450   0.05256 0.10689 0.15382 0.22868
43500   0.05257 0.10693 0.1538  0.22873
43550   0.05257 0.10697 0.15378 0.22878
43600   0.05258 0.107   0.15377 0.22883
43650   0.05259 0.10703 0.15377 0.22889
43700   0.0526  0.10705 0.15377 0.22897
43750   0.0526  0.10707 0.15376 0.22904
43800   0.05261 0.10709 0.15374 0.22912
43850   0.05262 0.10711 0.15372 0.2292
43900   0.05262 0.10713 0.1537  0.22928
43950   0.05264 0.10714 0.15367 0.22938
44000   0.05265 0.10715 0.15363 0.2295
44050   0.05267 0.10716 0.15358 0.22961
44100   0.05269 0.10718 0.15354 0.22971
44150   0.0527  0.10719 0.15349 0.22978
44200   0.05272 0.1072  0.15345 0.22984
44250   0.05274 0.1072  0.15341 0.22989
44300   0.05278 0.1072  0.15338 0.22995
44350   0.05281 0.10719 0.15335 0.23001
44400   0.05285 0.10719 0.15332 0.23007
44450   0.0529  0.10718 0.1533  0.23012
44500   0.05294 0.10717 0.15328 0.23016
44550   0.05298 0.10717 0.15326 0.23021
44600   0.05302 0.10718 0.15324 0.23025
44650   0.05306 0.10718 0.15323 0.23028
44700   0.0531  0.10719 0.1532  0.2303
44750   0.05314 0.10719 0.15318 0.23031
44800   0.05317 0.1072  0.15316 0.23033
44850   0.05321 0.10721 0.15312 0.23033
44900   0.05324 0.10722 0.15308 0.23033
44950   0.05328 0.10723 0.15304 0.23034
45000   0.05331 0.10725 0.153   0.23034
45050   0.05334 0.10726 0.15297 0.23036
45100   0.05337 0.10727 0.15295 0.23037
45150   0.05339 0.10728 0.15293 0.23039
45200   0.05341 0.10729 0.15291 0.2304
45250   0.05343 0.10729 0.15289 0.23041
45300   0.05345 0.1073  0.15289 0.23042
45350   0.05346 0.1073  0.15289 0.23043
45400   0.05347 0.10731 0.15289 0.23044
45450   0.05348 0.10732 0.15291 0.23046
45500   0.05348 0.10734 0.15292 0.23049
45550   0.05348 0.10735 0.15294 0.23051
45600   0.05348 0.10737 0.15295 0.23052
45650   0.05348 0.10737 0.15295 0.23052
45700   0.05349 0.10737 0.15295 0.23052
45750   0.05349 0.10736 0.15296 0.23052
45800   0.05348 0.10735 0.15296 0.23052
45850   0.05348 0.10733 0.15296 0.23053
45900   0.05348 0.10731 0.15296 0.23054
45950   0.05348 0.10729 0.15296 0.23056
46000   0.05348 0.10726 0.15295 0.23059
46050   0.05348 0.10723 0.15295 0.23064
46100   0.05349 0.10719 0.15296 0.23069
46150   0.05349 0.10716 0.15296 0.23073
46200   0.0535  0.10713 0.15296 0.23076
46250   0.05351 0.10711 0.15297 0.23078
46300   0.05352 0.10708 0.15297 0.23078
46350   0.05354 0.10706 0.15297 0.23077
46400   0.05355 0.10704 0.15296 0.23076
46450   0.05357 0.10702 0.15295 0.23075
46500   0.05359 0.107   0.15294 0.23076
46550   0.05362 0.10699 0.15293 0.23078
46600   0.05364 0.10698 0.15292 0.23083
46650   0.05367 0.10698 0.15289 0.23088
46700   0.0537  0.10697 0.15287 0.23093
46750   0.05373 0.10696 0.15284 0.23097
46800   0.05376 0.10696 0.15282 0.23099
46850   0.05378 0.10696 0.15281 0.23099
46900   0.05381 0.10697 0.15281 0.23098
46950   0.05383 0.10698 0.15281 0.23094
47000   0.05385 0.107   0.15281 0.23089
47050   0.05387 0.10702 0.15281 0.23083
47100   0.05389 0.10704 0.15281 0.23077
47150   0.05391 0.10708 0.1528  0.23071
47200   0.05393 0.10712 0.15278 0.23068
47250   0.05395 0.10718 0.15275 0.23066
47300   0.05397 0.10722 0.15272 0.23065
47350   0.05399 0.10726 0.15268 0.23066
47400   0.05401 0.10729 0.15264 0.23067
47450   0.05404 0.10732 0.1526  0.23068
47500   0.05407 0.10736 0.15256 0.2307
47550   0.0541  0.10739 0.15251 0.23073
47600   0.05412 0.10743 0.15245 0.23079
47650   0.05415 0.10748 0.1524  0.23085
47700   0.05416 0.10752 0.15236 0.23092
47750   0.05418 0.10756 0.15232 0.231
47800   0.0542  0.10759 0.15229 0.23108
47850   0.05422 0.10762 0.15227 0.23116
47900   0.05424 0.10764 0.15227 0.23124
47950   0.05425 0.10765 0.15227 0.23134
48000   0.05426 0.10766 0.15228 0.23145
48050   0.05427 0.10767 0.15229 0.23157
48100   0.05427 0.10768 0.15231 0.23168
48150   0.05428 0.10769 0.15231 0.2318
48200   0.05428 0.10769 0.15232 0.23192
48250   0.05428 0.10769 0.15233 0.23205
48300   0.05429 0.10768 0.15235 0.23219
48350   0.0543  0.10767 0.15237 0.23231
48400   0.05431 0.10767 0.15239 0.23242
48450   0.05432 0.10766 0.15242 0.23251
48500   0.05432 0.10763 0.15246 0.2326
48550   0.05433 0.10761 0.15251 0.23271
48600   0.05433 0.10758 0.15256 0.23282
48650   0.05434 0.10755 0.1526  0.23292
48700   0.05434 0.10752 0.15265 0.23302
48750   0.05434 0.10748 0.15269 0.23312
48800   0.05434 0.10744 0.15274 0.23322
48850   0.05434 0.10741 0.15281 0.23331
48900   0.05434 0.10738 0.15289 0.23341
48950   0.05434 0.10735 0.15297 0.2335
49000   0.05435 0.10733 0.15306 0.23357
49050   0.05436 0.10731 0.15313 0.23362
49100   0.05437 0.10729 0.1532  0.23363
49150   0.05438 0.10728 0.15326 0.23363
49200   0.05439 0.10728 0.15333 0.23361
49250   0.0544  0.10729 0.15339 0.23359
49300   0.05442 0.10729 0.15344 0.23356
49350   0.05444 0.1073  0.1535  0.23353
49400   0.05445 0.1073  0.15355 0.23351
49450   0.05448 0.1073  0.15359 0.2335
49500   0.0545  0.10729 0.15362 0.23349
49550   0.05453 0.10728 0.15365 0.23346
49600   0.05456 0.10728 0.15367 0.23343
49650   0.05459 0.10728 0.15368 0.23341
49700   0.05461 0.10729 0.15367 0.23339
49750   0.05464 0.1073  0.15365 0.23339
49800   0.05467 0.10732 0.15363 0.23339
49850   0.05469 0.10734 0.1536  0.2334
49900   0.05472 0.10737 0.15358 0.23339
49950   0.05474 0.10739 0.15357 0.23337
50000   0.05476 0.10742 0.15357 0.23335
50050   0.05478 0.10745 0.15358 0.2333
50100   0.0548  0.10747 0.15359 0.23325
50150   0.05481 0.10749 0.15361 0.23319
50200   0.05482 0.10752 0.15363 0.23313
50250   0.05484 0.10754 0.15364 0.23307
50300   0.05485 0.10756 0.15366 0.23301
50350   0.05487 0.10757 0.15367 0.23295
50400   0.05488 0.10758 0.15368 0.23289
50450   0.05489 0.10759 0.15368 0.23284
50500   0.05491 0.10759 0.15368 0.23281
50550   0.05492 0.10759 0.15367 0.23279
50600   0.05494 0.1076  0.15365 0.23278
50650   0.05495 0.10761 0.15364 0.23279
50700   0.05496 0.10761 0.15363 0.23279
50750   0.05497 0.10762 0.15364 0.2328
50800   0.05498 0.10764 0.15365 0.23282
50850   0.05499 0.10765 0.15366 0.23282
50900   0.055   0.10765 0.15367 0.23283
50950   0.05501 0.10766 0.15368 0.23282
51000   0.05501 0.10768 0.15371 0.23279
51050   0.05501 0.10769 0.15375 0.23275
51100   0.05501 0.1077  0.1538  0.23269
51150   0.05501 0.10772 0.15386 0.23261
51200   0.05502 0.10773 0.15392 0.23251
51250   0.05502 0.10775 0.15398 0.23239
51300   0.05503 0.10777 0.15403 0.23227
51350   0.05504 0.10778 0.15408 0.23215
51400   0.05505 0.1078  0.15412 0.23204
51450   0.05506 0.10782 0.15414 0.23193
51500   0.05507 0.10783 0.15416 0.23183
51550   0.05507 0.10785 0.15417 0.23174
51600   0.05507 0.10787 0.15418 0.23165
51650   0.05508 0.10789 0.15419 0.23157
51700   0.05508 0.10791 0.1542  0.2315
51750   0.05509 0.10792 0.15422 0.23144
51800   0.05511 0.10794 0.15424 0.23138
51850   0.05513 0.10795 0.15426 0.23132
51900   0.05515 0.10797 0.1543  0.23127
51950   0.05517 0.10798 0.15434 0.23122
52000   0.05519 0.108   0.15439 0.23118
52050   0.05521 0.10801 0.15444 0.23114
52100   0.05522 0.10801 0.15449 0.2311
52150   0.05524 0.10802 0.15453 0.23107
52200   0.05526 0.10802 0.15458 0.23105
52250   0.05527 0.10802 0.15463 0.23104
52300   0.0553  0.10802 0.15467 0.23103
52350   0.05533 0.10801 0.1547  0.23102
52400   0.05536 0.108   0.15472 0.23102
52450   0.05539 0.10799 0.15474 0.231
52500   0.05542 0.10798 0.15475 0.23098
52550   0.05545 0.10797 0.15474 0.23097
52600   0.05548 0.10797 0.15474 0.23095
52650   0.05551 0.10797 0.15473 0.23094
52700   0.05554 0.10798 0.15472 0.23095
52750   0.05557 0.108   0.15472 0.23098
52800   0.05559 0.10802 0.15471 0.23103
52850   0.05561 0.10805 0.15471 0.23111
52900   0.05563 0.10808 0.15472 0.23119
52950   0.05564 0.10812 0.15474 0.23129
53000   0.05565 0.10817 0.15476 0.23139
53050   0.05566 0.1082  0.15478 0.23149
53100   0.05567 0.10825 0.15481 0.2316
53150   0.05568 0.10829 0.15483 0.2317
53200   0.05568 0.10835 0.15486 0.2318
53250   0.05569 0.10842 0.15488 0.23191
53300   0.05569 0.10849 0.15489 0.23204
53350   0.05568 0.10857 0.1549  0.23217
53400   0.05568 0.10865 0.1549  0.23231
53450   0.05569 0.10873 0.15489 0.23247
53500   0.05569 0.10881 0.15487 0.23264
53550   0.05571 0.10889 0.15484 0.23282
53600   0.05572 0.10898 0.15482 0.23299
53650   0.05574 0.10906 0.1548  0.23316
53700   0.05575 0.10915 0.15478 0.23334
53750   0.05576 0.10924 0.15476 0.23351
53800   0.05577 0.10931 0.15474 0.23366
53850   0.05579 0.10939 0.15472 0.23382
53900   0.0558  0.10945 0.15469 0.23396
53950   0.05581 0.10951 0.15466 0.23409
54000   0.05582 0.10957 0.15463 0.23422
54050   0.05582 0.10962 0.15461 0.23434
54100   0.05582 0.10966 0.15459 0.23444
54150   0.05583 0.1097  0.15456 0.23454
54200   0.05583 0.10974 0.15454 0.23462
54250   0.05583 0.10977 0.15452 0.2347
54300   0.05584 0.10979 0.15451 0.23476
54350   0.05584 0.10982 0.15451 0.23481
54400   0.05585 0.10985 0.15452 0.23484
54450   0.05587 0.10988 0.15453 0.23486
54500   0.05589 0.10992 0.15454 0.23489
54550   0.0559  0.10996 0.15455 0.23491
54600   0.05591 0.11    0.15454 0.23493
54650   0.05591 0.11004 0.15453 0.23494
54700   0.05592 0.11009 0.15452 0.23496
54750   0.05593 0.11013 0.15451 0.23497
54800   0.05594 0.11017 0.1545  0.23498
54850   0.05595 0.11021 0.15448 0.23499
54900   0.05597 0.11024 0.15446 0.23502
54950   0.05599 0.11026 0.15444 0.23506
