   fs      Gr    Gr-SV   Gr-DV   Gr-SW
 96400  0.19765 0.21028 0.11361 0.28508
 96450  0.19776 0.21044 0.11364 0.28505
 96500  0.19788 0.21059 0.11366 0.28503
 96550  0.19801 0.21073  0.1137 0.28501
 96600  0.19815 0.21085 0.11374  0.285
 96650   0.1983 0.21097 0.11379 0.28499
 96700  0.19845 0.21108 0.11384 0.28497
 96750  0.19862 0.21118 0.11388 0.28497
 96800  0.19879 0.21128 0.11392 0.28496
 96850  0.19897 0.21138 0.11396 0.28494
 96900  0.19915 0.21149 0.11399 0.28492
 96950  0.19934  0.2116 0.11401  0.2849
 97000  0.19953 0.21171 0.11402 0.28488
 97050  0.19973 0.21183 0.11403 0.28487
 97100  0.19992 0.21195 0.11403 0.28486
 97150  0.20011 0.21207 0.11404 0.28484
 97200   0.2003 0.21218 0.11405 0.28481
 97250  0.20049 0.21229 0.11406 0.28477
 97300  0.20066 0.21238 0.11408 0.28472
 97350  0.20083 0.21248 0.11409 0.28466
 97400  0.20099 0.21256 0.11411 0.28461
 97450  0.20114 0.21263 0.11411 0.28454
 97500  0.20129  0.2127 0.11411 0.28446
 97550  0.20145 0.21274 0.11411 0.28436
 97600  0.20161 0.21278  0.1141 0.28425
 97650  0.20176 0.21281 0.11409 0.28413
 97700  0.20191 0.21284 0.11409 0.28401
 97750  0.20205 0.21287 0.11408  0.2839
 97800  0.20219 0.21289 0.11407 0.28378
 97850  0.20233 0.21291 0.11406 0.28367
 97900  0.20247 0.21294 0.11406 0.28354
 97950  0.20261 0.21298 0.11405 0.28342
 98000  0.20276 0.21301 0.11405 0.28329
 98050  0.20289 0.21305 0.11405 0.28315
 98100  0.20303 0.21308 0.11406 0.28299
 98150  0.20315  0.2131 0.11406 0.28283
 98200  0.20327 0.21312 0.11407 0.28267
 98250  0.20339 0.21312  0.1141  0.2825
 98300   0.2035 0.21312 0.11413 0.28234
 98350   0.2036 0.21311 0.11416 0.28217
 98400  0.20369  0.2131 0.11419 0.28201
 98450  0.20377 0.21309 0.11422 0.28184
 98500  0.20385 0.21307 0.11425 0.28166
 98550  0.20391 0.21307 0.11427 0.28148
 98600  0.20397 0.21307 0.11428 0.28129
 98650  0.20401 0.21307 0.11429  0.2811
 98700  0.20404 0.21307 0.11428 0.28091
 98750  0.20407 0.21308 0.11425 0.28071
 98800   0.2041 0.21309 0.11422  0.2805
 98850  0.20413  0.2131 0.11419 0.28029
 98900  0.20415 0.21312 0.11417 0.28007
 98950  0.20417 0.21313 0.11413 0.27985
 99000  0.20419 0.21314  0.1141 0.27961
 99050   0.2042 0.21315 0.11408 0.27937
 99100  0.20421 0.21317 0.11406 0.27912
 99150   0.2042  0.2132 0.11406 0.27886
 99200  0.20418 0.21324 0.11405 0.27859
 99250  0.20415 0.21327 0.11405  0.2783
 99300   0.2041  0.2133 0.11405 0.27801
 99350  0.20403 0.21332 0.11406 0.27769
 99400  0.20395 0.21334 0.11406 0.27737
 99450  0.20386 0.21336 0.11406 0.27704
 99500  0.20376 0.21338 0.11407 0.27672
 99550  0.20366  0.2134 0.11408 0.27639
 99600  0.20355 0.21343  0.1141 0.27606
 99650  0.20343 0.21345 0.11411 0.27574
 99700   0.2033 0.21346 0.11412 0.27541
 99750  0.20316 0.21348 0.11413 0.27508
 99800  0.20301 0.21348 0.11414 0.27474
 99850  0.20285 0.21349 0.11415 0.27439
 99900  0.20269  0.2135 0.11415 0.27402
 99950  0.20254 0.21352 0.11415 0.27365
 100000 0.20239 0.21354 0.11415 0.27327
 100050 0.20224 0.21357 0.11414 0.27289
 100100 0.20209  0.2136 0.11413 0.27251
 100150 0.20194 0.21364 0.11413 0.27213
 100200 0.20179  0.2137 0.11414 0.27175
 100250 0.20162 0.21377 0.11415 0.27138
 100300 0.20145 0.21384 0.11416 0.27102
 100350 0.20127  0.2139 0.11418 0.27067
 100400 0.20109 0.21397  0.1142 0.27032
 100450  0.2009 0.21402 0.11422   0.27
 100500 0.20072 0.21407 0.11424 0.26968
 100550 0.20055 0.21412 0.11427 0.26939
 100600 0.20037 0.21417  0.1143  0.2691
 100650 0.20021 0.21422 0.11432 0.26882
 100700 0.20006 0.21428 0.11435 0.26854
 100750 0.19991 0.21432 0.11438 0.26828
 100800 0.19977 0.21436 0.11442 0.26803
 100850 0.19965 0.21438 0.11447 0.26778
 100900 0.19954 0.21438 0.11453 0.26756
 100950 0.19945 0.21438 0.11458 0.26735
 101000 0.19937 0.21438 0.11463 0.26716
 101050  0.1993 0.21436 0.11468 0.26698
 101100 0.19925 0.21434 0.11473 0.26683
 101150 0.19919 0.21432 0.11478 0.26669
 101200 0.19915 0.21431 0.11482 0.26657
 101250 0.19911  0.2143 0.11485 0.26647
 101300 0.19909 0.21429 0.11489 0.26637
 101350 0.19908 0.21428 0.11492 0.26629
 101400 0.19907 0.21428 0.11494 0.26622
 101450 0.19907 0.21427 0.11495 0.26616
 101500 0.19908 0.21426 0.11495 0.26611
 101550 0.19909 0.21427 0.11496 0.26606
 101600 0.19911 0.21427 0.11495 0.26601
 101650 0.19914 0.21429 0.11494 0.26598
 101700 0.19918 0.21431 0.11492 0.26594
 101750 0.19921 0.21433 0.11489 0.26591
 101800 0.19924 0.21434 0.11486 0.26588
 101850 0.19927 0.21434 0.11483 0.26585
 101900 0.19931 0.21433 0.11481 0.26583
 101950 0.19936 0.21432  0.1148 0.26581
 102000 0.19942 0.21431  0.1148  0.2658
 102050 0.19949 0.21429 0.11479 0.26578
 102100 0.19956 0.21427 0.11479 0.26575
 102150 0.19964 0.21425 0.11481 0.26571
 102200 0.19972 0.21423 0.11482 0.26566
 102250 0.19981 0.21421 0.11484 0.26561
 102300  0.1999 0.21419 0.11487 0.26555
 102350   0.2   0.21418  0.1149 0.26548
 102400 0.20011 0.21415 0.11494 0.26542
 102450  0.2002 0.21412 0.11499 0.26536
 102500  0.2003 0.21408 0.11505 0.26531
 102550 0.20039 0.21405 0.11512 0.26525
 102600 0.20048 0.21403 0.11518  0.2652
 102650 0.20057 0.21401 0.11524 0.26514
 102700 0.20065  0.214   0.1153 0.26508
 102750 0.20074  0.214  0.11536 0.26502
 102800 0.20083 0.21401 0.11541 0.26496
 102850 0.20092 0.21403 0.11547 0.26491
 102900 0.20101 0.21406 0.11553 0.26484
 102950 0.20111 0.21408 0.11558 0.26477
 103000 0.20121  0.2141 0.11564 0.26469
 103050 0.20133 0.21412  0.1157  0.2646
 103100 0.20145 0.21414 0.11575 0.26451
 103150 0.20158 0.21416 0.11579 0.26441
 103200 0.20171 0.21417 0.11583 0.26431
 103250 0.20183 0.21418 0.11587  0.2642
 103300 0.20194 0.21419  0.1159 0.26409
 103350 0.20205  0.2142 0.11593 0.26399
 103400 0.20216 0.21423 0.11595 0.26388
 103450 0.20227 0.21427 0.11596 0.26377
 103500 0.20237  0.2143 0.11596 0.26366
 103550 0.20246 0.21433 0.11595 0.26356
 103600 0.20255 0.21435 0.11594 0.26346
 103650 0.20263 0.21437 0.11591 0.26336
 103700  0.2027 0.21439 0.11588 0.26327
 103750 0.20278  0.2144 0.11585 0.26318
 103800 0.20285 0.21442 0.11582 0.26309
 103850 0.20292 0.21443 0.11579  0.263
 103900  0.203  0.21444 0.11577  0.2629
 103950  0.2031 0.21445 0.11575  0.2628
 104000 0.20319 0.21445 0.11574  0.2627
 104050 0.20329 0.21446 0.11574 0.26261
 104100 0.20339 0.21447 0.11574 0.26252
 104150 0.20348 0.21448 0.11575 0.26243
 104200 0.20358  0.2145 0.11577 0.26235
 104250 0.20367 0.21452  0.1158 0.26226
 104300 0.20377 0.21454 0.11584 0.26217
 104350 0.20386 0.21456 0.11588 0.26206
 104400 0.20395 0.21459 0.11592 0.26195
 104450 0.20403 0.21462 0.11597 0.26184
 104500 0.20411 0.21465 0.11602 0.26172
 104550 0.20419 0.21467 0.11607 0.26159
 104600 0.20426  0.2147 0.11613 0.26146
 104650 0.20433 0.21473  0.1162 0.26132
 104700  0.2044 0.21476 0.11628 0.26118
 104750 0.20446 0.21478 0.11637 0.26102
 104800 0.20451  0.2148 0.11647 0.26086
 104850 0.20455 0.21481 0.11656 0.26067
 104900 0.20459 0.21482 0.11665 0.26048
 104950 0.20462 0.21483 0.11674 0.26028
 105000 0.20465 0.21483 0.11684 0.26007
 105050 0.20466 0.21483 0.11694 0.25987
 105100 0.20468 0.21482 0.11703 0.25966
 105150  0.2047 0.21481 0.11711 0.25944
 105200 0.20471  0.2148 0.11719 0.25921
 105250 0.20472 0.21477 0.11725 0.25897
 105300 0.20474 0.21475 0.11732 0.25872
 105350 0.20475 0.21472 0.11737 0.25846
 105400 0.20477  0.2147 0.11742 0.25821
 105450 0.20479 0.21467 0.11747 0.25795
 105500 0.20482 0.21465 0.11751 0.25769
 105550 0.20484 0.21462 0.11755 0.25743
 105600 0.20487  0.2146 0.11758 0.25718
 105650  0.2049 0.21459  0.1176 0.25693
 105700 0.20493 0.21457 0.11761 0.25667
 105750 0.20496 0.21455 0.11762 0.25643
 105800 0.20499 0.21453 0.11763 0.25619
 105850 0.20502 0.21449 0.11763 0.25594
 105900 0.20506 0.21445 0.11762  0.2557
 105950  0.2051  0.2144 0.11761 0.25546
 106000 0.20515 0.21436  0.1176  0.2552
 106050  0.2052 0.21431  0.1176 0.25495
 106100 0.20526 0.21426 0.11758  0.2547
 106150 0.20533 0.21421 0.11755 0.25445
 106200 0.20542 0.21415 0.11751 0.25421
 106250 0.20551 0.21409 0.11747 0.25397
 106300 0.20562 0.21402 0.11742 0.25374
 106350 0.20574 0.21395 0.11737 0.25351
 106400 0.20586 0.21388 0.11732 0.25329
 106450  0.206  0.21381 0.11727 0.25307
 106500 0.20613 0.21373 0.11722 0.25287
 106550 0.20628 0.21366 0.11718 0.25266
 106600 0.20642 0.21358 0.11715 0.25246
 106650 0.20658 0.21351 0.11712 0.25226
 106700 0.20673 0.21345  0.1171 0.25205
 106750 0.20689 0.21338 0.11708 0.25184
 106800 0.20706  0.2133 0.11708 0.25162
 106850 0.20724 0.21322 0.11709 0.25142
 106900 0.20742 0.21315  0.1171 0.25122
 106950 0.20761 0.21308 0.11712 0.25103
 107000 0.20781  0.213  0.11713 0.25085
 107050 0.20801 0.21292 0.11715 0.25068
 107100 0.20821 0.21284 0.11716 0.25052
 107150 0.20842 0.21276 0.11718 0.25037
 107200 0.20863 0.21268 0.11719 0.25024
 107250 0.20885  0.2126  0.1172 0.25012
 107300 0.20907 0.21253  0.1172 0.25001
 107350  0.2093 0.21246 0.11721  0.2499
 107400 0.20951 0.21239 0.11722 0.24979
 107450 0.20973 0.21233 0.11723 0.24968
 107500 0.20994 0.21228 0.11725 0.24958
 107550 0.21016 0.21223 0.11728  0.2495
 107600 0.21038 0.21218 0.11731 0.24942
 107650  0.2106 0.21213 0.11733 0.24934
 107700 0.21081 0.21208 0.11735 0.24927
 107750 0.21101 0.21202 0.11737  0.2492
 107800  0.2112 0.21196 0.11739 0.24913
 107850  0.2114 0.21189  0.1174 0.24905
 107900  0.2116 0.21181 0.11741 0.24898
 107950 0.21179 0.21173 0.11742 0.24892
 108000  0.212  0.21164 0.11743 0.24887
 108050  0.2122 0.21156 0.11743 0.24882
 108100 0.21241 0.21149 0.11743 0.24878
 108150 0.21261 0.21142 0.11742 0.24874
 108200 0.21281 0.21135 0.11741 0.24872
 108250  0.213  0.21128  0.1174 0.24871
 108300 0.21318 0.21119 0.11739 0.24871
 108350 0.21335 0.21109 0.11739  0.2487
 108400 0.21352 0.21099  0.1174 0.24868
 108450 0.21368 0.21088 0.11741 0.24865
 108500 0.21384 0.21077 0.11742 0.24862
 108550 0.21399 0.21066 0.11743 0.24858
 108600 0.21414 0.21056 0.11744 0.24854
 108650 0.21429 0.21046 0.11745 0.24849
 108700 0.21442 0.21036 0.11746 0.24845
 108750 0.21455 0.21026 0.11748 0.24842
 108800 0.21468 0.21016  0.1175 0.24839
 108850  0.2148 0.21006 0.11753 0.24837
 108900 0.21492 0.20996 0.11756 0.24834
 108950 0.21504 0.20986 0.11759 0.24832
 109000 0.21515 0.20977 0.11763 0.24829
 109050 0.21526 0.20967 0.11766 0.24826
 109100 0.21536 0.20958  0.1177 0.24821
 109150 0.21546 0.20949 0.11774 0.24815
 109200 0.21554 0.20941 0.11778 0.24808
 109250 0.21561 0.20933 0.11782  0.248
 109300 0.21566 0.20926 0.11787  0.2479
 109350  0.2157  0.2092 0.11794  0.2478
 109400 0.21571 0.20913 0.11801 0.24769
 109450 0.21572 0.20908 0.11809 0.24758
 109500  0.2157 0.20903 0.11817 0.24746
 109550 0.21565 0.20898 0.11824 0.24733
 109600 0.21559 0.20893 0.11829  0.2472
 109650 0.21551 0.20888 0.11833 0.24706
 109700 0.21541 0.20883 0.11836 0.24692
 109750  0.2153 0.20877 0.11837 0.24679
 109800 0.21519 0.20871 0.11837 0.24665
 109850 0.21507 0.20867 0.11836 0.24651
 109900 0.21495 0.20863 0.11835 0.24636
 109950 0.21484 0.20862 0.11834  0.2462
 110000 0.21473 0.20862 0.11832 0.24603
 110050 0.21461 0.20864  0.1183 0.24583
 110100 0.21449 0.20866 0.11827 0.24563
 110150 0.21436  0.2087 0.11823 0.24543
 110200 0.21422 0.20874 0.11819 0.24522
 110250 0.21407 0.20878 0.11815 0.24501
 110300 0.21391 0.20884 0.11811 0.24479
 110350 0.21375  0.2089 0.11808 0.24459
 110400 0.21359 0.20897 0.11806  0.2444
 110450 0.21344 0.20905 0.11803 0.24421
 110500 0.21328 0.20914 0.11801 0.24404
 110550 0.21313 0.20922 0.11799 0.24387
 110600 0.21296 0.20929 0.11797 0.24369
 110650  0.2128 0.20937 0.11797 0.24351
 110700 0.21265 0.20944 0.11796 0.24332
 110750 0.21252 0.20952 0.11796 0.24314
 110800  0.2124 0.20959 0.11795 0.24297
 110850 0.21229 0.20966 0.11795 0.24281
 110900 0.21219 0.20973 0.11796 0.24265
 110950  0.2121  0.2098 0.11797  0.2425
 111000 0.21204 0.20987 0.11799 0.24236
 111050 0.21199 0.20995 0.11801 0.24222
 111100 0.21196 0.21003 0.11803 0.24208
 111150 0.21194 0.21011 0.11807 0.24196
 111200 0.21193 0.21019 0.11811 0.24185
 111250 0.21194 0.21028 0.11817 0.24174
 111300 0.21196 0.21037 0.11824 0.24165
 111350 0.21199 0.21045 0.11831 0.24157
 111400 0.21202 0.21052 0.11838 0.24149
 111450 0.21206 0.21058 0.11845 0.24143
 111500 0.21209 0.21062 0.11851 0.24136
 111550 0.21212 0.21066 0.11857  0.2413
 111600 0.21217 0.21069 0.11862 0.24125
 111650 0.21222 0.21072 0.11867 0.24121
 111700 0.21229 0.21076 0.11872 0.24117
 111750 0.21236 0.21079 0.11878 0.24114
 111800 0.21245 0.21083 0.11882 0.24113
 111850 0.21255 0.21086 0.11886 0.24112
 111900 0.21267  0.2109 0.11889 0.24114
 111950  0.2128 0.21093 0.11891 0.24117
 112000 0.21294 0.21097 0.11892 0.24121
 112050  0.2131  0.211  0.11892 0.24125
 112100 0.21326 0.21102 0.11891  0.2413
 112150 0.21342 0.21104  0.1189 0.24135
 112200 0.21359 0.21106 0.11888  0.2414
 112250 0.21374 0.21108 0.11886 0.24145
 112300 0.21389 0.21109 0.11885 0.24151
 112350 0.21405 0.21108 0.11884 0.24158
 112400  0.2142 0.21108 0.11883 0.24165
 112450 0.21435 0.21107 0.11883 0.24174
 112500 0.21451 0.21106 0.11883 0.24182
 112550 0.21467 0.21103 0.11883  0.2419
 112600 0.21483  0.211  0.11884 0.24199
 112650 0.21499 0.21095 0.11885 0.24207
 112700 0.21516 0.21091 0.11886 0.24214
 112750 0.21532 0.21085 0.11887 0.24221
 112800  0.2155 0.21079 0.11887 0.24228
 112850 0.21567 0.21072 0.11887 0.24232
 112900 0.21585 0.21066 0.11887 0.24236
 112950 0.21602 0.21058 0.11887 0.24239
 113000  0.2162  0.2105 0.11887 0.24241
 113050 0.21636 0.21041 0.11887 0.24243
 113100 0.21652 0.21031 0.11888 0.24246
 113150 0.21666  0.2102 0.11888 0.24248
 113200 0.21679 0.21009 0.11889  0.2425
 113250 0.21691 0.20998 0.11891  0.2425
 113300 0.21702 0.20989 0.11892 0.24249
 113350 0.21713  0.2098 0.11892 0.24246
 113400 0.21724 0.20972 0.11893 0.24242
 113450 0.21736 0.20965 0.11895 0.24236
 113500 0.21748 0.20957 0.11897  0.2423
 113550  0.2176 0.20948 0.11899 0.24222
 113600 0.21772 0.20937 0.11902 0.24213
 113650 0.21784 0.20925 0.11905 0.24203
 113700 0.21796 0.20914 0.11908 0.24192
 113750 0.21807 0.20902  0.1191 0.24178
 113800 0.21818  0.2089 0.11912 0.24163
 113850 0.21828 0.20876 0.11913 0.24147
 113900  0.2184 0.20861 0.11914  0.2413
 113950 0.21851 0.20845 0.11914 0.24111
 114000 0.21864 0.20829 0.11915 0.24091
 114050 0.21876 0.20813 0.11916  0.2407
 114100 0.21888 0.20796 0.11918 0.24049
 114150 0.21901 0.20779 0.11922 0.24027
 114200 0.21914 0.20762 0.11926 0.24004
 114250 0.21925 0.20744 0.11931  0.2398
 114300 0.21937 0.20727 0.11937 0.23955
 114350 0.21947 0.20709 0.11942 0.23929
 114400 0.21957 0.20691 0.11948 0.23903
 114450 0.21967 0.20674 0.11953 0.23876
 114500 0.21977 0.20658 0.11958 0.23848
 114550 0.21987 0.20642 0.11964 0.23819
 114600 0.21997 0.20626  0.1197  0.2379
 114650 0.22008  0.2061 0.11975 0.23759
 114700 0.22019 0.20594 0.11981 0.23729
 114750 0.22029 0.20579 0.11985 0.23699
 114800 0.22039 0.20564 0.11988  0.2367
 114850 0.22048 0.20548 0.11991 0.23642
 114900 0.22058 0.20532 0.11994 0.23614
 114950 0.22067 0.20516 0.11997 0.23587
 115000 0.22075  0.205  0.11998 0.23561
 115050 0.22082 0.20484 0.11999 0.23536
 115100 0.22088 0.20468   0.12  0.23512
 115150 0.22093 0.20452   0.12  0.23488
 115200 0.22097 0.20436   0.12  0.23464
 115250 0.22101 0.20418 0.11999  0.2344
 115300 0.22105  0.204  0.11998 0.23416
 115350 0.22109 0.20382 0.11997 0.23393
 115400 0.22113 0.20365 0.11997  0.2337
 115450 0.22117 0.20347 0.11997 0.23346
 115500 0.22121  0.2033 0.11997 0.23323
 115550 0.22125 0.20311 0.11997  0.233
 115600 0.22128 0.20293 0.11997 0.23279
 115650 0.22129 0.20274 0.11997 0.23258
 115700  0.2213 0.20256 0.11998 0.23239
 115750  0.2213 0.20238   0.12  0.23221
 115800 0.22129  0.2022 0.12002 0.23206
 115850 0.22128 0.20202 0.12005 0.23192
 115900 0.22127 0.20184 0.12009 0.23181
 115950 0.22127 0.20168 0.12012 0.23172
 116000 0.22127 0.20152 0.12016 0.23164
 116050 0.22126 0.20138 0.12018 0.23158
 116100 0.22127 0.20125 0.12019 0.23152
 116150 0.22128 0.20112  0.1202 0.23148
 116200  0.2213  0.201  0.12019 0.23145
 116250 0.22133 0.20089 0.12018 0.23143
 116300 0.22135 0.20077 0.12017 0.23142
 116350 0.22139 0.20066 0.12016 0.23143
 116400 0.22143 0.20055 0.12015 0.23146
 116450 0.22148 0.20043 0.12015  0.2315
 116500 0.22154 0.20031 0.12015 0.23155
 116550 0.22162 0.20019 0.12014 0.23162
 116600  0.2217 0.20006 0.12014  0.2317
 116650 0.22178 0.19994 0.12013 0.23179
 116700 0.22186 0.19982 0.12013 0.23191
 116750 0.22193 0.19971 0.12011 0.23204
 116800  0.222  0.19959  0.1201 0.23217
 116850 0.22207 0.19947 0.12008 0.23231
 116900 0.22213 0.19935 0.12005 0.23247
 116950 0.22219 0.19922 0.12003 0.23263
 117000 0.22225 0.19909   0.12  0.23281
 117050 0.22232 0.19896 0.11997  0.233
 117100  0.2224 0.19882 0.11992 0.23319
 117150 0.22249 0.19868 0.11987 0.23338
 117200  0.2226 0.19852 0.11982 0.23357
 117250 0.22271 0.19836 0.11976 0.23377
 117300 0.22283  0.1982 0.11969 0.23397
 117350 0.22295 0.19804 0.11962 0.23416
 117400 0.22308 0.19788 0.11954 0.23435
 117450  0.2232 0.19773 0.11946 0.23454
 117500 0.22333 0.19758 0.11938 0.23472
 117550 0.22346 0.19743 0.11931  0.2349
 117600 0.22359 0.19725 0.11925 0.23507
 117650 0.22373 0.19707  0.1192 0.23522
 117700 0.22386 0.19687 0.11916 0.23536
 117750 0.22398 0.19666 0.11913 0.23549
 117800  0.2241 0.19646  0.1191  0.2356
 117850 0.22421 0.19625 0.11909 0.23571
 117900 0.22432 0.19605 0.11909 0.23581
 117950 0.22441 0.19585  0.1191  0.2359
 118000  0.2245 0.19565  0.1191 0.23599
 118050 0.22459 0.19544 0.11912 0.23606
 118100 0.22467 0.19522 0.11916 0.23611
 118150 0.22475  0.195  0.11921 0.23615
 118200 0.22483 0.19477 0.11927 0.23619
 118250 0.22492 0.19456 0.11935 0.23621
 118300  0.225  0.19435 0.11942 0.23622
 118350 0.22509 0.19414 0.11951 0.23622
 118400 0.22519 0.19394  0.1196 0.23622
 118450 0.22528 0.19374  0.1197 0.23619
 118500 0.22538 0.19353 0.11981 0.23615
 118550 0.22547 0.19332 0.11992 0.23609
 118600 0.22557  0.1931 0.12004 0.23602
 118650 0.22566 0.19288 0.12014 0.23595
 118700 0.22574 0.19266 0.12024 0.23587
 118750 0.22583 0.19243 0.12034  0.2358
 118800 0.22591  0.1922 0.12044 0.23572
 118850 0.22598 0.19196 0.12053 0.23563
 118900 0.22604 0.19173 0.12062 0.23555
 118950  0.2261 0.19151  0.1207 0.23545
 119000 0.22616  0.1913 0.12077 0.23535
 119050 0.22621 0.19109 0.12083 0.23523
 119100 0.22625 0.19089 0.12087  0.2351
 119150 0.22629 0.19068 0.12089 0.23495
 119200 0.22631 0.19048 0.12091  0.2348
 119250 0.22632 0.19028 0.12091 0.23462
 119300 0.22633 0.19008 0.12091 0.23444
 119350 0.22635 0.18988 0.12091 0.23425
 119400 0.22637 0.18967  0.1209 0.23405
 119450 0.22639 0.18947 0.12087 0.23384
 119500 0.22641 0.18925 0.12084 0.23364
 119550 0.22643 0.18903  0.1208 0.23342
 119600 0.22645  0.1888 0.12075 0.23321
 119650 0.22646 0.18857 0.12071 0.23301
 119700 0.22648 0.18835 0.12067 0.23281
 119750  0.2265 0.18813 0.12065 0.23261
 119800 0.22651 0.18792 0.12063 0.23241
 119850 0.22652 0.18773 0.12062 0.23222
 119900 0.22653 0.18756 0.12061 0.23203
 119950 0.22652 0.18741 0.12062 0.23184
 120000 0.22649 0.18728 0.12064 0.23165
 120050 0.22647 0.18717 0.12067 0.23146
 120100 0.22644 0.18706 0.12071 0.23127
 120150 0.22642 0.18697 0.12076 0.23109
 120200 0.22641 0.18689 0.12083 0.23091
 120250  0.2264 0.18681  0.1209 0.23075
 120300 0.22638 0.18673 0.12097 0.23059
 120350 0.22637 0.18667 0.12103 0.23045
 120400 0.22636 0.18662 0.12109 0.23031
 120450 0.22635 0.18659 0.12114 0.23019
 120500 0.22635 0.18657  0.1212 0.23009
 120550 0.22635 0.18656 0.12126   0.23
 120600 0.22636 0.18657 0.12131 0.22992
 120650 0.22637 0.18658 0.12134 0.22985
 120700 0.22639 0.18661 0.12136 0.22977
 120750 0.22642 0.18664 0.12137 0.22969
 120800 0.22645 0.18666 0.12138 0.22961
 120850 0.22649 0.18668 0.12138 0.22953
 120900 0.22653 0.18669 0.12139 0.22944
 120950 0.22658 0.18671 0.12138 0.22937
 121000 0.22663 0.18672 0.12137 0.22931
 121050 0.22668 0.18673 0.12135 0.22927
 121100 0.22673 0.18674 0.12132 0.22924
 121150 0.22678 0.18674  0.1213 0.22922
 121200 0.22682 0.18675 0.12128  0.2292
 121250 0.22686 0.18675 0.12125 0.22919
 121300 0.22689 0.18674 0.12123 0.22919
 121350 0.22692 0.18675 0.12119  0.2292
 121400 0.22695 0.18676 0.12115 0.22922
 121450 0.22698 0.18678  0.1211 0.22925
 121500 0.22701 0.18679 0.12105 0.22928
 121550 0.22705 0.18681 0.12098 0.22934
 121600 0.22709 0.18683 0.12091 0.22941
 121650 0.22715 0.18685 0.12085 0.22949
 121700 0.22721 0.18687 0.12079 0.22959
 121750 0.22728 0.18688 0.12073 0.22969
 121800 0.22735 0.18689 0.12069 0.22979
 121850 0.22742  0.1869 0.12066 0.22991
 121900  0.2275 0.18691 0.12063 0.23003
 121950 0.22757 0.18691 0.12062 0.23016
 122000 0.22764 0.18692 0.12062 0.23028
 122050 0.22772 0.18691 0.12063  0.2304
 122100 0.22781  0.1869 0.12065 0.23051
