   fs     GO-O  GO-O-SV GO-O-DV GO-O-SW
 273300 0.13473 0.12609 0.12675 0.18842
 273350 0.13473 0.12609 0.12674  0.1884
 273400 0.13472 0.12609 0.12674 0.18837
 273450 0.13472 0.12609 0.12674 0.18835
 273500 0.13472 0.12609 0.12674 0.18833
 273550 0.13472 0.12609 0.12674  0.1883
 273600 0.13471 0.12609 0.12673 0.18828
 273650 0.13471 0.12609 0.12673 0.18826
 273700 0.13471 0.12609 0.12673 0.18823
 273750 0.13471 0.12609 0.12673 0.18821
 273800  0.1347 0.12609 0.12672 0.18818
 273850  0.1347 0.12609 0.12672 0.18816
 273900  0.1347 0.12609 0.12672 0.18813
 273950  0.1347 0.12609 0.12672 0.18811
 274000 0.13469 0.12609 0.12671 0.18809
 274050 0.13469 0.12609 0.12671 0.18806
 274100 0.13469 0.12609 0.12671 0.18804
 274150 0.13468 0.12609 0.12671 0.18801
 274200 0.13468 0.12609  0.1267 0.18799
 274250 0.13468 0.12609  0.1267 0.18796
 274300 0.13468 0.12609  0.1267 0.18794
 274350 0.13467 0.12609  0.1267 0.18791
 274400 0.13467 0.12609  0.1267 0.18789
 274450 0.13467 0.12609 0.12669 0.18786
 274500 0.13467 0.12609 0.12669 0.18784
 274550 0.13466 0.12609 0.12669 0.18781
 274600 0.13466 0.12609 0.12669 0.18779
 274650 0.13466 0.12609 0.12668 0.18776
 274700 0.13465 0.12609 0.12668 0.18773
 274750 0.13465 0.12609 0.12668 0.18771
 274800 0.13465 0.12609 0.12668 0.18768
 274850 0.13464 0.12609 0.12668 0.18766
 274900 0.13464 0.12609 0.12667 0.18763
 274950 0.13464 0.12609 0.12667  0.1876
 275000 0.13464 0.12609 0.12667 0.18758
 275050 0.13463 0.12609 0.12667 0.18755
 275100 0.13463 0.12609 0.12666 0.18753
 275150 0.13463 0.12609 0.12666  0.1875
 275200 0.13462 0.12609 0.12666 0.18747
 275250 0.13462 0.12608 0.12666 0.18745
 275300 0.13462 0.12608 0.12665 0.18742
 275350 0.13461 0.12608 0.12665 0.18739
 275400 0.13461 0.12608 0.12665 0.18736
 275450 0.13461 0.12608 0.12665 0.18734
 275500  0.1346 0.12608 0.12665 0.18731
 275550  0.1346 0.12608 0.12664 0.18728
 275600  0.1346 0.12608 0.12664 0.18726
 275650 0.13459 0.12608 0.12664 0.18723
 275700 0.13459 0.12608 0.12664  0.1872
 275750 0.13459 0.12608 0.12663 0.18717
 275800 0.13458 0.12608 0.12663 0.18715
 275850 0.13458 0.12608 0.12663 0.18712
 275900 0.13458 0.12608 0.12663 0.18709
 275950 0.13457 0.12608 0.12663 0.18706
 276000 0.13457 0.12607 0.12662 0.18703
 276050 0.13457 0.12607 0.12662 0.18701
 276100 0.13456 0.12607 0.12662 0.18698
 276150 0.13456 0.12607 0.12662 0.18695
 276200 0.13456 0.12607 0.12662 0.18692
 276250 0.13455 0.12607 0.12661 0.18689
 276300 0.13455 0.12607 0.12661 0.18686
 276350 0.13454 0.12607 0.12661 0.18684
 276400 0.13454 0.12607 0.12661 0.18681
 276450 0.13454 0.12607  0.1266 0.18678
 276500 0.13453 0.12606  0.1266 0.18675
 276550 0.13453 0.12606  0.1266 0.18672
 276600 0.13453 0.12606  0.1266 0.18669
 276650 0.13452 0.12606  0.1266 0.18666
 276700 0.13452 0.12606 0.12659 0.18663
 276750 0.13452 0.12606 0.12659  0.1866
 276800 0.13451 0.12606 0.12659 0.18657
 276850 0.13451 0.12606 0.12659 0.18654
 276900  0.1345 0.12605 0.12659 0.18651
 276950  0.1345 0.12605 0.12658 0.18649
 277000  0.1345 0.12605 0.12658 0.18646
 277050 0.13449 0.12605 0.12658 0.18643
 277100 0.13449 0.12605 0.12658  0.1864
 277150 0.13448 0.12605 0.12657 0.18637
 277200 0.13448 0.12605 0.12657 0.18634
 277250 0.13448 0.12605 0.12657 0.18631
 277300 0.13447 0.12604 0.12657 0.18627
 277350 0.13447 0.12604 0.12657 0.18624
 277400 0.13446 0.12604 0.12656 0.18621
 277450 0.13446 0.12604 0.12656 0.18618
 277500 0.13446 0.12604 0.12656 0.18615
 277550 0.13445 0.12604 0.12656 0.18612
 277600 0.13445 0.12603 0.12656 0.18609
 277650 0.13444 0.12603 0.12655 0.18606
 277700 0.13444 0.12603 0.12655 0.18603
 277750 0.13444 0.12603 0.12655  0.186
 277800 0.13443 0.12603 0.12655 0.18597
 277850 0.13443 0.12603 0.12655 0.18594
 277900 0.13442 0.12602 0.12654  0.1859
 277950 0.13442 0.12602 0.12654 0.18587
 278000 0.13441 0.12602 0.12654 0.18584
 278050 0.13441 0.12602 0.12654 0.18581
 278100 0.13441 0.12602 0.12654 0.18578
 278150  0.1344 0.12602 0.12653 0.18575
 278200  0.1344 0.12601 0.12653 0.18571
 278250 0.13439 0.12601 0.12653 0.18568
 278300 0.13439 0.12601 0.12653 0.18565
 278350 0.13438 0.12601 0.12653 0.18562
 278400 0.13438 0.12601 0.12652 0.18559
 278450 0.13438  0.126  0.12652 0.18555
 278500 0.13437  0.126  0.12652 0.18552
 278550 0.13437  0.126  0.12652 0.18549
 278600 0.13436  0.126  0.12652 0.18546
 278650 0.13436 0.12599 0.12651 0.18542
 278700 0.13435 0.12599 0.12651 0.18539
 278750 0.13435 0.12599 0.12651 0.18536
 278800 0.13434 0.12599 0.12651 0.18532
 278850 0.13434 0.12599 0.12651 0.18529
 278900 0.13434 0.12598  0.1265 0.18526
 278950 0.13433 0.12598  0.1265 0.18522
 279000 0.13433 0.12598  0.1265 0.18519
 279050 0.13432 0.12598  0.1265 0.18516
 279100 0.13432 0.12597  0.1265 0.18512
 279150 0.13431 0.12597 0.12649 0.18509
 279200 0.13431 0.12597 0.12649 0.18506
 279250  0.1343 0.12597 0.12649 0.18502
 279300  0.1343 0.12597 0.12649 0.18499
 279350 0.13429 0.12596 0.12649 0.18496
 279400 0.13429 0.12596 0.12648 0.18492
 279450 0.13428 0.12596 0.12648 0.18489
 279500 0.13428 0.12596 0.12648 0.18485
 279550 0.13427 0.12595 0.12648 0.18482
 279600 0.13427 0.12595 0.12648 0.18478
 279650 0.13426 0.12595 0.12647 0.18475
 279700 0.13426 0.12594 0.12647 0.18472
 279750 0.13425 0.12594 0.12647 0.18468
 279800 0.13425 0.12594 0.12647 0.18465
 279850 0.13424 0.12594 0.12647 0.18461
 279900 0.13424 0.12593 0.12646 0.18458
 279950 0.13423 0.12593 0.12646 0.18454
 280000 0.13423 0.12593 0.12646 0.18451
 280050 0.13422 0.12593 0.12646 0.18447
 280100 0.13422 0.12592 0.12646 0.18444
 280150 0.13421 0.12592 0.12646  0.1844
 280200 0.13421 0.12592 0.12645 0.18437
 280250  0.1342 0.12591 0.12645 0.18433
 280300  0.1342 0.12591 0.12645 0.18429
 280350 0.13419 0.12591 0.12645 0.18426
 280400 0.13419 0.12591 0.12645 0.18422
 280450 0.13418  0.1259 0.12644 0.18419
 280500 0.13418  0.1259 0.12644 0.18415
 280550 0.13417  0.1259 0.12644 0.18411
 280600 0.13417 0.12589 0.12644 0.18408
 280650 0.13416 0.12589 0.12644 0.18404
 280700 0.13416 0.12589 0.12643 0.18401
 280750 0.13415 0.12588 0.12643 0.18397
 280800 0.13415 0.12588 0.12643 0.18393
 280850 0.13414 0.12588 0.12643  0.1839
 280900 0.13414 0.12587 0.12643 0.18386
 280950 0.13413 0.12587 0.12643 0.18382
 281000 0.13412 0.12587 0.12642 0.18379
 281050 0.13412 0.12587 0.12642 0.18375
 281100 0.13411 0.12586 0.12642 0.18371
 281150 0.13411 0.12586 0.12642 0.18367
 281200  0.1341 0.12586 0.12642 0.18364
 281250  0.1341 0.12585 0.12641  0.1836
 281300 0.13409 0.12585 0.12641 0.18356
 281350 0.13409 0.12584 0.12641 0.18353
 281400 0.13408 0.12584 0.12641 0.18349
 281450 0.13407 0.12584 0.12641 0.18345
 281500 0.13407 0.12583 0.12641 0.18341
 281550 0.13406 0.12583  0.1264 0.18337
 281600 0.13406 0.12583  0.1264 0.18334
 281650 0.13405 0.12582  0.1264  0.1833
 281700 0.13405 0.12582  0.1264 0.18326
 281750 0.13404 0.12582  0.1264 0.18322
 281800 0.13403 0.12581  0.1264 0.18318
 281850 0.13403 0.12581 0.12639 0.18315
 281900 0.13402 0.12581 0.12639 0.18311
 281950 0.13402  0.1258 0.12639 0.18307
 282000 0.13401  0.1258 0.12639 0.18303
 282050 0.13401 0.12579 0.12639 0.18299
 282100  0.134  0.12579 0.12638 0.18295
 282150 0.13399 0.12579 0.12638 0.18291
 282200 0.13399 0.12578 0.12638 0.18287
 282250 0.13398 0.12578 0.12638 0.18284
 282300 0.13398 0.12578 0.12638  0.1828
 282350 0.13397 0.12577 0.12638 0.18276
 282400 0.13396 0.12577 0.12637 0.18272
 282450 0.13396 0.12576 0.12637 0.18268
 282500 0.13395 0.12576 0.12637 0.18264
 282550 0.13395 0.12576 0.12637  0.1826
 282600 0.13394 0.12575 0.12637 0.18256
 282650 0.13393 0.12575 0.12637 0.18252
 282700 0.13393 0.12574 0.12636 0.18248
 282750 0.13392 0.12574 0.12636 0.18244
 282800 0.13392 0.12574 0.12636  0.1824
 282850 0.13391 0.12573 0.12636 0.18236
 282900  0.1339 0.12573 0.12636 0.18232
 282950  0.1339 0.12572 0.12636 0.18228
 283000 0.13389 0.12572 0.12635 0.18224
 283050 0.13389 0.12571 0.12635  0.1822
 283100 0.13388 0.12571 0.12635 0.18216
 283150 0.13387 0.12571 0.12635 0.18212
 283200 0.13387  0.1257 0.12635 0.18208
 283250 0.13386  0.1257 0.12635 0.18204
 283300 0.13385 0.12569 0.12634 0.18199
 283350 0.13385 0.12569 0.12634 0.18195
 283400 0.13384 0.12568 0.12634 0.18191
 283450 0.13383 0.12568 0.12634 0.18187
 283500 0.13383 0.12568 0.12634 0.18183
 283550 0.13382 0.12567 0.12634 0.18179
 283600 0.13382 0.12567 0.12633 0.18175
 283650 0.13381 0.12566 0.12633 0.18171
 283700  0.1338 0.12566 0.12633 0.18166
 283750  0.1338 0.12565 0.12633 0.18162
 283800 0.13379 0.12565 0.12633 0.18158
 283850 0.13378 0.12564 0.12633 0.18154
 283900 0.13378 0.12564 0.12632  0.1815
 283950 0.13377 0.12563 0.12632 0.18145
 284000 0.13376 0.12563 0.12632 0.18141
 284050 0.13376 0.12563 0.12632 0.18137
 284100 0.13375 0.12562 0.12632 0.18133
 284150 0.13374 0.12562 0.12632 0.18129
 284200 0.13374 0.12561 0.12631 0.18124
 284250 0.13373 0.12561 0.12631  0.1812
 284300 0.13372  0.1256 0.12631 0.18116
 284350 0.13372  0.1256 0.12631 0.18111
 284400 0.13371 0.12559 0.12631 0.18107
 284450  0.1337 0.12559 0.12631 0.18103
 284500  0.1337 0.12558 0.12631 0.18099
 284550 0.13369 0.12558  0.1263 0.18094
 284600 0.13368 0.12557  0.1263  0.1809
 284650 0.13368 0.12557  0.1263 0.18086
 284700 0.13367 0.12556  0.1263 0.18081
 284750 0.13366 0.12556  0.1263 0.18077
 284800 0.13365 0.12555  0.1263 0.18073
 284850 0.13365 0.12555 0.12629 0.18068
 284900 0.13364 0.12554 0.12629 0.18064
 284950 0.13363 0.12554 0.12629 0.18059
 285000 0.13363 0.12553 0.12629 0.18055
 285050 0.13362 0.12553 0.12629 0.18051
 285100 0.13361 0.12552 0.12629 0.18046
 285150 0.13361 0.12552 0.12629 0.18042
 285200  0.1336 0.12551 0.12628 0.18037
 285250 0.13359 0.12551 0.12628 0.18033
 285300 0.13358  0.1255 0.12628 0.18029
 285350 0.13358 0.12549 0.12628 0.18024
 285400 0.13357 0.12549 0.12628  0.1802
 285450 0.13356 0.12548 0.12628 0.18015
 285500 0.13356 0.12548 0.12627 0.18011
 285550 0.13355 0.12547 0.12627 0.18006
 285600 0.13354 0.12547 0.12627 0.18002
 285650 0.13353 0.12546 0.12627 0.17997
 285700 0.13353 0.12546 0.12627 0.17993
 285750 0.13352 0.12545 0.12627 0.17988
 285800 0.13351 0.12545 0.12627 0.17984
 285850 0.13351 0.12544 0.12626 0.17979
 285900  0.1335 0.12543 0.12626 0.17974
 285950 0.13349 0.12543 0.12626  0.1797
 286000 0.13348 0.12542 0.12626 0.17965
 286050 0.13348 0.12542 0.12626 0.17961
 286100 0.13347 0.12541 0.12626 0.17956
 286150 0.13346 0.12541 0.12626 0.17952
 286200 0.13345  0.1254 0.12625 0.17947
 286250 0.13345 0.12539 0.12625 0.17942
 286300 0.13344 0.12539 0.12625 0.17938
 286350 0.13343 0.12538 0.12625 0.17933
 286400 0.13342 0.12538 0.12625 0.17928
 286450 0.13342 0.12537 0.12625 0.17924
 286500 0.13341 0.12537 0.12625 0.17919
 286550  0.1334 0.12536 0.12624 0.17914
 286600 0.13339 0.12535 0.12624  0.1791
 286650 0.13339 0.12535 0.12624 0.17905
 286700 0.13338 0.12534 0.12624  0.179
 286750 0.13337 0.12534 0.12624 0.17896
 286800 0.13336 0.12533 0.12624 0.17891
 286850 0.13335 0.12532 0.12624 0.17886
 286900 0.13335 0.12532 0.12623 0.17882
 286950 0.13334 0.12531 0.12623 0.17877
 287000 0.13333 0.12531 0.12623 0.17872
 287050 0.13332  0.1253 0.12623 0.17867
 287100 0.13332 0.12529 0.12623 0.17863
 287150 0.13331 0.12529 0.12623 0.17858
 287200  0.1333 0.12528 0.12623 0.17853
 287250 0.13329 0.12527 0.12622 0.17848
 287300 0.13328 0.12527 0.12622 0.17843
 287350 0.13328 0.12526 0.12622 0.17839
 287400 0.13327 0.12526 0.12622 0.17834
 287450 0.13326 0.12525 0.12622 0.17829
 287500 0.13325 0.12524 0.12622 0.17824
 287550 0.13324 0.12524 0.12622 0.17819
 287600 0.13324 0.12523 0.12622 0.17814
 287650 0.13323 0.12522 0.12621  0.1781
 287700 0.13322 0.12522 0.12621 0.17805
 287750 0.13321 0.12521 0.12621  0.178
 287800  0.1332  0.1252 0.12621 0.17795
 287850  0.1332  0.1252 0.12621  0.1779
 287900 0.13319 0.12519 0.12621 0.17785
 287950 0.13318 0.12519 0.12621  0.1778
 288000 0.13317 0.12518  0.1262 0.17775
 288050 0.13316 0.12517  0.1262  0.1777
 288100 0.13316 0.12517  0.1262 0.17765
 288150 0.13315 0.12516  0.1262  0.1776
 288200 0.13314 0.12515  0.1262 0.17755
 288250 0.13313 0.12515  0.1262 0.17751
 288300 0.13312 0.12514  0.1262 0.17746
 288350 0.13311 0.12513  0.1262 0.17741
 288400 0.13311 0.12512 0.12619 0.17736
 288450  0.1331 0.12512 0.12619 0.17731
 288500 0.13309 0.12511 0.12619 0.17726
 288550 0.13308  0.1251 0.12619 0.17721
 288600 0.13307  0.1251 0.12619 0.17715
 288650 0.13306 0.12509 0.12619  0.1771
 288700 0.13306 0.12508 0.12619 0.17705
 288750 0.13305 0.12508 0.12619  0.177
 288800 0.13304 0.12507 0.12618 0.17695
 288850 0.13303 0.12506 0.12618  0.1769
 288900 0.13302 0.12506 0.12618 0.17685
 288950 0.13301 0.12505 0.12618  0.1768
 289000  0.133  0.12504 0.12618 0.17675
 289050  0.133  0.12503 0.12618  0.1767
 289100 0.13299 0.12503 0.12618 0.17665
 289150 0.13298 0.12502 0.12618  0.1766
 289200 0.13297 0.12501 0.12617 0.17654
 289250 0.13296 0.12501 0.12617 0.17649
 289300 0.13295  0.125  0.12617 0.17644
 289350 0.13294 0.12499 0.12617 0.17639
 289400 0.13294 0.12498 0.12617 0.17634
 289450 0.13293 0.12498 0.12617 0.17629
 289500 0.13292 0.12497 0.12617 0.17623
 289550 0.13291 0.12496 0.12617 0.17618
 289600  0.1329 0.12495 0.12616 0.17613
 289650 0.13289 0.12495 0.12616 0.17608
 289700 0.13288 0.12494 0.12616 0.17603
 289750 0.13287 0.12493 0.12616 0.17597
 289800 0.13287 0.12493 0.12616 0.17592
 289850 0.13286 0.12492 0.12616 0.17587
 289900 0.13285 0.12491 0.12616 0.17582
 289950 0.13284  0.1249 0.12616 0.17576
 290000 0.13283  0.1249 0.12616 0.17571
 290050 0.13282 0.12489 0.12615 0.17566
 290100 0.13281 0.12488 0.12615  0.1756
 290150  0.1328 0.12487 0.12615 0.17555
 290200 0.13279 0.12486 0.12615  0.1755
 290250 0.13278 0.12486 0.12615 0.17545
 290300 0.13278 0.12485 0.12615 0.17539
 290350 0.13277 0.12484 0.12615 0.17534
 290400 0.13276 0.12483 0.12615 0.17529
 290450 0.13275 0.12483 0.12615 0.17523
 290500 0.13274 0.12482 0.12614 0.17518
 290550 0.13273 0.12481 0.12614 0.17512
 290600 0.13272  0.1248 0.12614 0.17507
 290650 0.13271 0.12479 0.12614 0.17502
 290700  0.1327 0.12479 0.12614 0.17496
 290750 0.13269 0.12478 0.12614 0.17491
 290800 0.13268 0.12477 0.12614 0.17485
 290850 0.13267 0.12476 0.12614  0.1748
 290900 0.13267 0.12476 0.12613 0.17475
 290950 0.13266 0.12475 0.12613 0.17469
 291000 0.13265 0.12474 0.12613 0.17464
 291050 0.13264 0.12473 0.12613 0.17458
 291100 0.13263 0.12472 0.12613 0.17453
 291150 0.13262 0.12472 0.12613 0.17447
 291200 0.13261 0.12471 0.12613 0.17442
 291250  0.1326  0.1247 0.12613 0.17436
 291300 0.13259 0.12469 0.12613 0.17431
 291350 0.13258 0.12468 0.12613 0.17425
 291400 0.13257 0.12467 0.12612  0.1742
 291450 0.13256 0.12467 0.12612 0.17414
 291500 0.13255 0.12466 0.12612 0.17409
 291550 0.13254 0.12465 0.12612 0.17403
 291600 0.13253 0.12464 0.12612 0.17398
 291650 0.13252 0.12463 0.12612 0.17392
 291700 0.13251 0.12462 0.12612 0.17386
 291750  0.1325 0.12462 0.12612 0.17381
 291800 0.13249 0.12461 0.12612 0.17375
 291850 0.13248  0.1246 0.12611  0.1737
 291900 0.13248 0.12459 0.12611 0.17364
 291950 0.13247 0.12458 0.12611 0.17358
 292000 0.13246 0.12457 0.12611 0.17353
 292050 0.13245 0.12457 0.12611 0.17347
 292100 0.13244 0.12456 0.12611 0.17341
 292150 0.13243 0.12455 0.12611 0.17336
 292200 0.13242 0.12454 0.12611  0.1733
 292250 0.13241 0.12453 0.12611 0.17324
 292300  0.1324 0.12452 0.12611 0.17319
 292350 0.13239 0.12451  0.1261 0.17313
 292400 0.13238  0.1245  0.1261 0.17307
 292450 0.13237  0.1245  0.1261 0.17302
 292500 0.13236 0.12449  0.1261 0.17296
 292550 0.13235 0.12448  0.1261  0.1729
 292600 0.13234 0.12447  0.1261 0.17284
 292650 0.13233 0.12446  0.1261 0.17279
 292700 0.13232 0.12445  0.1261 0.17273
 292750 0.13231 0.12444  0.1261 0.17267
 292800  0.1323 0.12443  0.1261 0.17261
 292850 0.13229 0.12443 0.12609 0.17256
 292900 0.13228 0.12442 0.12609  0.1725
 292950 0.13227 0.12441 0.12609 0.17244
 293000 0.13226  0.1244 0.12609 0.17238
 293050 0.13225 0.12439 0.12609 0.17232
 293100 0.13224 0.12438 0.12609 0.17227
 293150 0.13223 0.12437 0.12609 0.17221
 293200 0.13222 0.12436 0.12609 0.17215
 293250 0.13221 0.12435 0.12609 0.17209
 293300  0.1322 0.12434 0.12609 0.17203
 293350 0.13219 0.12434 0.12609 0.17197
 293400 0.13218 0.12433 0.12608 0.17191
 293450 0.13217 0.12432 0.12608 0.17186
 293500 0.13215 0.12431 0.12608  0.1718
 293550 0.13214  0.1243 0.12608 0.17174
 293600 0.13213 0.12429 0.12608 0.17168
 293650 0.13212 0.12428 0.12608 0.17162
 293700 0.13211 0.12427 0.12608 0.17156
 293750  0.1321 0.12426 0.12608  0.1715
 293800 0.13209 0.12425 0.12608 0.17144
 293850 0.13208 0.12424 0.12608 0.17138
 293900 0.13207 0.12423 0.12608 0.17132
 293950 0.13206 0.12422 0.12607 0.17126
 294000 0.13205 0.12421 0.12607  0.1712
 294050 0.13204  0.1242 0.12607 0.17114
 294100 0.13203  0.1242 0.12607 0.17108
 294150 0.13202 0.12419 0.12607 0.17102
 294200 0.13201 0.12418 0.12607 0.17096
 294250  0.132  0.12417 0.12607  0.1709
 294300 0.13199 0.12416 0.12607 0.17084
 294350 0.13198 0.12415 0.12607 0.17078
 294400 0.13197 0.12414 0.12607 0.17072
 294450 0.13196 0.12413 0.12607 0.17066
 294500 0.13194 0.12412 0.12607  0.1706
 294550 0.13193 0.12411 0.12606 0.17054
 294600 0.13192  0.1241 0.12606 0.17048
 294650 0.13191 0.12409 0.12606 0.17042
 294700  0.1319 0.12408 0.12606 0.17035
 294750 0.13189 0.12407 0.12606 0.17029
 294800 0.13188 0.12406 0.12606 0.17023
 294850 0.13187 0.12405 0.12606 0.17017
 294900 0.13186 0.12404 0.12606 0.17011
 294950 0.13185 0.12403 0.12606 0.17005
 295000 0.13184 0.12402 0.12606 0.16999
 295050 0.13183 0.12401 0.12606 0.16992
 295100 0.13181  0.124  0.12606 0.16986
 295150  0.1318 0.12399 0.12605  0.1698
 295200 0.13179 0.12398 0.12605 0.16974
 295250 0.13178 0.12397 0.12605 0.16968
 295300 0.13177 0.12396 0.12605 0.16961
 295350 0.13176 0.12395 0.12605 0.16955
 295400 0.13175 0.12394 0.12605 0.16949
 295450 0.13174 0.12393 0.12605 0.16943
 295500 0.13173 0.12392 0.12605 0.16937
 295550 0.13172 0.12391 0.12605  0.1693
 295600  0.1317  0.1239 0.12605 0.16924
 295650 0.13169 0.12389 0.12605 0.16918
 295700 0.13168 0.12388 0.12605 0.16911
 295750 0.13167 0.12387 0.12605 0.16905
 295800 0.13166 0.12386 0.12604 0.16899
 295850 0.13165 0.12385 0.12604 0.16893
 295900 0.13164 0.12384 0.12604 0.16886
 295950 0.13163 0.12383 0.12604  0.1688
 296000 0.13161 0.12382 0.12604 0.16874
 296050  0.1316 0.12381 0.12604 0.16867
 296100 0.13159  0.1238 0.12604 0.16861
 296150 0.13158 0.12378 0.12604 0.16854
 296200 0.13157 0.12377 0.12604 0.16848
 296250 0.13156 0.12376 0.12604 0.16842
 296300 0.13155 0.12375 0.12604 0.16835
 296350 0.13153 0.12374 0.12604 0.16829
 296400 0.13152 0.12373 0.12604 0.16822
 296450 0.13151 0.12372 0.12604 0.16816
 296500  0.1315 0.12371 0.12603  0.1681
 296550 0.13149  0.1237 0.12603 0.16803
 296600 0.13148 0.12369 0.12603 0.16797
 296650 0.13147 0.12368 0.12603  0.1679
 296700 0.13145 0.12367 0.12603 0.16784
 296750 0.13144 0.12366 0.12603 0.16777
 296800 0.13143 0.12365 0.12603 0.16771
 296850 0.13142 0.12364 0.12603 0.16764
 296900 0.13141 0.12362 0.12603 0.16758
 296950  0.1314 0.12361 0.12603 0.16751
 297000 0.13138  0.1236 0.12603 0.16745
 297050 0.13137 0.12359 0.12603 0.16738
 297100 0.13136 0.12358 0.12603 0.16732
 297150 0.13135 0.12357 0.12603 0.16725
 297200 0.13134 0.12356 0.12603 0.16719
 297250 0.13133 0.12355 0.12602 0.16712
 297300 0.13131 0.12354 0.12602 0.16706
 297350  0.1313 0.12353 0.12602 0.16699
 297400 0.13129 0.12351 0.12602 0.16692
 297450 0.13128  0.1235 0.12602 0.16686
 297500 0.13127 0.12349 0.12602 0.16679
 297550 0.13125 0.12348 0.12602 0.16673
 297600 0.13124 0.12347 0.12602 0.16666
 297650 0.13123 0.12346 0.12602 0.16659
 297700 0.13122 0.12345 0.12602 0.16653
 297750 0.13121 0.12344 0.12602 0.16646
 297800 0.13119 0.12343 0.12602 0.16639
 297850 0.13118 0.12341 0.12602 0.16633
 297900 0.13117  0.1234 0.12602 0.16626
 297950 0.13116 0.12339 0.12602 0.16619
 298000 0.13115 0.12338 0.12602 0.16613
 298050 0.13113 0.12337 0.12601 0.16606
 298100 0.13112 0.12336 0.12601 0.16599
 298150 0.13111 0.12335 0.12601 0.16593
 298200  0.1311 0.12333 0.12601 0.16586
 298250 0.13109 0.12332 0.12601 0.16579
 298300 0.13107 0.12331 0.12601 0.16572
 298350 0.13106  0.1233 0.12601 0.16566
 298400 0.13105 0.12329 0.12601 0.16559
 298450 0.13104 0.12328 0.12601 0.16552
 298500 0.13102 0.12327 0.12601 0.16545
 298550 0.13101 0.12325 0.12601 0.16539
 298600  0.131  0.12324 0.12601 0.16532
 298650 0.13099 0.12323 0.12601 0.16525
 298700 0.13098 0.12322 0.12601 0.16518
 298750 0.13096 0.12321 0.12601 0.16511
 298800 0.13095 0.12319 0.12601 0.16504
 298850 0.13094 0.12318 0.12601 0.16498
 298900 0.13093 0.12317 0.12601 0.16491
 298950 0.13091 0.12316  0.126  0.16484
 299000  0.1309 0.12315  0.126  0.16477
 299050 0.13089 0.12314  0.126   0.1647
