   fs    GO-OH  GO-OH-SV GO-OH-DV GO-OH-SW
 95850  0.07774 0.12506 0.09439 0.08615
 95900  0.07774 0.12508 0.09437 0.08617
 95950  0.07775 0.12512 0.09434 0.08618
 96000  0.07776 0.12515 0.09432 0.08619
 96050  0.07776 0.12517 0.09429 0.08619
 96100  0.07777  0.1252 0.09427  0.0862
 96150  0.07778 0.12523 0.09425  0.0862
 96200  0.07777 0.12527 0.09424  0.0862
 96250  0.07777 0.12531 0.09423 0.08621
 96300  0.07777 0.12535 0.09423 0.08622
 96350  0.07777  0.1254 0.09423 0.08624
 96400  0.07776 0.12545 0.09422 0.08626
 96450  0.07776 0.12549 0.09422 0.08628
 96500  0.07775 0.12554 0.09421  0.0863
 96550  0.07774 0.12559 0.09421 0.08632
 96600  0.07774 0.12562  0.0942 0.08635
 96650  0.07773 0.12566  0.0942 0.08637
 96700  0.07772 0.12568 0.09421 0.08639
 96750   0.0777  0.1257 0.09422 0.08642
 96800  0.07768 0.12572 0.09422 0.08645
 96850  0.07766 0.12575 0.09423 0.08647
 96900  0.07764 0.12579 0.09423 0.08649
 96950  0.07763 0.12583 0.09423 0.08649
 97000  0.07761 0.12587 0.09423  0.0865
 97050   0.0776 0.12592 0.09423 0.08651
 97100  0.07759 0.12595 0.09422 0.08653
 97150  0.07758 0.12599 0.09421 0.08657
 97200  0.07758 0.12601  0.0942 0.08661
 97250  0.07757 0.12603 0.09419 0.08665
 97300  0.07757 0.12605 0.09418 0.08668
 97350  0.07757 0.12608 0.09417 0.08672
 97400  0.07757 0.12611 0.09415 0.08675
 97450  0.07756 0.12614 0.09413 0.08678
 97500  0.07756 0.12617 0.09412 0.08682
 97550  0.07756 0.12621 0.09411 0.08685
 97600  0.07756 0.12624 0.09411 0.08688
 97650  0.07756 0.12628 0.09411 0.08691
 97700  0.07756 0.12631 0.09411 0.08694
 97750  0.07756 0.12634 0.09412 0.08696
 97800  0.07756 0.12637 0.09412 0.08698
 97850  0.07757 0.12641 0.09412 0.08699
 97900  0.07758 0.12644 0.09411  0.087
 97950  0.07758 0.12647  0.0941 0.08701
 98000  0.07757 0.12651 0.09408 0.08701
 98050  0.07757 0.12655 0.09407 0.08702
 98100  0.07757 0.12659 0.09406 0.08702
 98150  0.07757 0.12663 0.09405 0.08703
 98200  0.07758 0.12667 0.09405 0.08705
 98250  0.07759 0.12671 0.09406 0.08708
 98300  0.07762 0.12674 0.09406  0.0871
 98350  0.07764 0.12677 0.09407 0.08712
 98400  0.07766  0.1268 0.09408 0.08714
 98450  0.07768 0.12683  0.0941 0.08716
 98500   0.0777 0.12687 0.09411 0.08717
 98550  0.07772 0.12691 0.09413 0.08718
 98600  0.07774 0.12696 0.09415 0.08718
 98650  0.07776 0.12701 0.09417 0.08719
 98700  0.07776 0.12707 0.09419 0.08719
 98750  0.07777 0.12714 0.09421  0.0872
 98800  0.07778  0.1272 0.09422 0.08722
 98850   0.0778 0.12726 0.09422 0.08724
 98900  0.07781 0.12731 0.09422 0.08725
 98950  0.07783 0.12735 0.09422 0.08726
 99000  0.07785  0.1274 0.09422 0.08727
 99050  0.07787 0.12745 0.09422 0.08728
 99100  0.07788 0.12751 0.09421 0.08729
 99150   0.0779 0.12757  0.0942  0.0873
 99200  0.07791 0.12764 0.09418  0.0873
 99250  0.07793 0.12771 0.09417  0.0873
 99300  0.07794 0.12778 0.09416  0.0873
 99350  0.07794 0.12784 0.09416  0.0873
 99400  0.07795 0.12791 0.09415  0.0873
 99450  0.07795 0.12796 0.09415 0.08731
 99500  0.07796 0.12802 0.09415 0.08732
 99550  0.07797 0.12808 0.09415 0.08733
 99600  0.07798 0.12814 0.09417 0.08735
 99650  0.07798  0.1282  0.0942 0.08736
 99700  0.07798 0.12826 0.09422 0.08737
 99750  0.07799 0.12832 0.09425 0.08738
 99800   0.078  0.12838 0.09427 0.08737
 99850  0.07801 0.12844 0.09428 0.08736
 99900  0.07801 0.12849 0.09429 0.08735
 99950  0.07801 0.12853 0.09429 0.08734
 100000 0.07801 0.12856  0.0943 0.08733
 100050  0.078   0.1286 0.09431 0.08733
 100100  0.078  0.12864 0.09431 0.08733
 100150 0.07801 0.12869 0.09431 0.08733
 100200 0.07801 0.12873  0.0943 0.08734
 100250 0.07802 0.12878 0.09429 0.08735
 100300 0.07804 0.12883 0.09429 0.08736
 100350 0.07806 0.12889  0.0943 0.08738
 100400 0.07807 0.12895  0.0943 0.08739
 100450 0.07808 0.12901 0.09429  0.0874
 100500 0.07808 0.12907 0.09429 0.08742
 100550  0.0781 0.12914 0.09429 0.08744
 100600 0.07811 0.12921 0.09429 0.08745
 100650 0.07813 0.12928 0.09429 0.08747
 100700 0.07815 0.12935 0.09429 0.08749
 100750 0.07817 0.12941  0.0943 0.08751
 100800 0.07819 0.12948 0.09431 0.08753
 100850  0.0782 0.12955 0.09432 0.08753
 100900 0.07821 0.12961 0.09432 0.08753
 100950 0.07822 0.12967 0.09434 0.08753
 101000 0.07822 0.12971 0.09435 0.08754
 101050 0.07821 0.12975 0.09435 0.08755
 101100 0.07821 0.12979 0.09436 0.08756
 101150 0.07821 0.12983 0.09435 0.08758
 101200 0.07821 0.12987 0.09435  0.0876
 101250  0.0782 0.12991 0.09434  0.0876
 101300  0.0782 0.12996 0.09432 0.08761
 101350  0.0782 0.13001 0.09431 0.08761
 101400  0.0782 0.13007  0.0943 0.08762
 101450  0.0782 0.13012  0.0943 0.08762
 101500 0.07821 0.13017  0.0943 0.08761
 101550 0.07821 0.13022  0.0943 0.08761
 101600 0.07821 0.13026 0.09431 0.08761
 101650 0.07821  0.1303 0.09433 0.08762
 101700 0.07821 0.13035 0.09435 0.08763
 101750 0.07821 0.13041 0.09438 0.08766
 101800  0.0782 0.13047 0.09441 0.08768
 101850  0.0782 0.13054 0.09444 0.08771
 101900  0.0782  0.1306 0.09447 0.08773
 101950 0.07819 0.13067 0.09451 0.08775
 102000 0.07819 0.13073 0.09455 0.08776
 102050 0.07819 0.13079 0.09459 0.08777
 102100 0.07819 0.13085 0.09463 0.08778
 102150 0.07818 0.13091 0.09466 0.08779
 102200 0.07818 0.13098 0.09468 0.08779
 102250 0.07817 0.13105  0.0947  0.0878
 102300 0.07817  0.1311 0.09471 0.08781
 102350 0.07817 0.13116 0.09472 0.08782
 102400 0.07817  0.1312 0.09472 0.08783
 102450 0.07817 0.13124 0.09473 0.08783
 102500 0.07817 0.13128 0.09472 0.08784
 102550 0.07817 0.13131 0.09471 0.08785
 102600 0.07817 0.13134  0.0947 0.08786
 102650 0.07817 0.13135 0.09469 0.08788
 102700 0.07817 0.13135 0.09466  0.0879
 102750 0.07818 0.13135 0.09464 0.08792
 102800 0.07818 0.13135 0.09461 0.08794
 102850 0.07818 0.13136 0.09459 0.08796
 102900 0.07818 0.13136 0.09456 0.08798
 102950 0.07818 0.13136 0.09453 0.08799
 103000 0.07818 0.13135 0.09449 0.08801
 103050 0.07818 0.13134 0.09445 0.08803
 103100 0.07817 0.13134 0.09441 0.08804
 103150 0.07817 0.13133 0.09438 0.08804
 103200 0.07818 0.13133 0.09436 0.08805
 103250 0.07819 0.13133 0.09434 0.08806
 103300  0.0782 0.13133 0.09433 0.08806
 103350 0.07821 0.13132 0.09433 0.08807
 103400 0.07822 0.13132 0.09433 0.08807
 103450 0.07823 0.13132 0.09432 0.08807
 103500 0.07823 0.13131 0.09432 0.08808
 103550 0.07823 0.13131 0.09432 0.08809
 103600 0.07822 0.13133 0.09431  0.0881
 103650 0.07822 0.13135  0.0943 0.08812
 103700 0.07821 0.13139  0.0943 0.08814
 103750 0.07821 0.13143 0.09431 0.08815
 103800  0.0782 0.13147 0.09432 0.08815
 103850 0.07818 0.13151 0.09434 0.08814
 103900 0.07817 0.13155 0.09436 0.08812
 103950 0.07816 0.13159 0.09439 0.08811
 104000 0.07815 0.13163 0.09441 0.08811
 104050 0.07815 0.13167 0.09443 0.08811
 104100 0.07815 0.13171 0.09445  0.0881
 104150 0.07815 0.13175 0.09447  0.0881
 104200 0.07815 0.13179 0.09448  0.0881
 104250 0.07814 0.13183 0.09448 0.08811
 104300 0.07813 0.13186 0.09448 0.08812
 104350 0.07812 0.13191 0.09449 0.08813
 104400 0.07812 0.13195 0.09448 0.08814
 104450 0.07812 0.13199 0.09448 0.08815
 104500 0.07813 0.13204 0.09447 0.08815
 104550 0.07814 0.13209 0.09447 0.08816
 104600 0.07814 0.13214 0.09448 0.08816
 104650 0.07814 0.13219 0.09449 0.08817
 104700 0.07814 0.13225 0.09451 0.08818
 104750 0.07814  0.1323 0.09452 0.08819
 104800 0.07814 0.13236 0.09452 0.08821
 104850 0.07814 0.13243 0.09452 0.08823
 104900 0.07812 0.13251 0.09452 0.08825
 104950 0.07811 0.13259 0.09452 0.08828
 105000  0.0781 0.13267 0.09452  0.0883
 105050  0.0781 0.13276 0.09451 0.08831
 105100 0.07809 0.13285 0.09451 0.08831
 105150 0.07809 0.13294  0.0945 0.08832
 105200 0.07809 0.13303  0.0945 0.08833
 105250  0.0781 0.13311 0.09448 0.08833
 105300 0.07811 0.13319 0.09447 0.08834
 105350 0.07812 0.13325 0.09446 0.08835
 105400 0.07813  0.1333 0.09446 0.08837
 105450 0.07815 0.13335 0.09446 0.08838
 105500 0.07817 0.13338 0.09446 0.08839
 105550 0.07819  0.1334 0.09446  0.0884
 105600 0.07822 0.13341 0.09447  0.0884
 105650 0.07823 0.13341 0.09449 0.08841
 105700 0.07825 0.13342 0.09452 0.08842
 105750 0.07826 0.13343 0.09455 0.08842
 105800 0.07827 0.13345 0.09459 0.08842
 105850 0.07828 0.13346 0.09462 0.08842
 105900 0.07828 0.13348 0.09466 0.08843
 105950 0.07829 0.13349  0.0947 0.08843
 106000 0.07829 0.13351 0.09473 0.08844
 106050 0.07829 0.13353 0.09477 0.08844
 106100 0.07829 0.13355 0.09481 0.08845
 106150 0.07829 0.13357 0.09483 0.08845
 106200 0.07829 0.13361 0.09486 0.08846
 106250 0.07829 0.13365 0.09488 0.08847
 106300 0.07828 0.13369 0.09489 0.08849
 106350 0.07828 0.13374 0.09491 0.08851
 106400 0.07827 0.13379 0.09492 0.08852
 106450 0.07827 0.13383 0.09493 0.08852
 106500 0.07827 0.13387 0.09493 0.08852
 106550 0.07828 0.13391 0.09492 0.08852
 106600 0.07829 0.13395 0.09492 0.08852
 106650  0.0783 0.13398 0.09491 0.08852
 106700 0.07831 0.13401  0.0949 0.08852
 106750 0.07831 0.13404  0.0949 0.08853
 106800 0.07832 0.13407  0.0949 0.08853
 106850 0.07833 0.13409  0.0949 0.08853
 106900 0.07834 0.13412  0.0949 0.08854
 106950 0.07834 0.13416 0.09491 0.08854
 107000 0.07835 0.13419 0.09491 0.08855
 107050 0.07836 0.13422 0.09491 0.08856
 107100 0.07837 0.13425 0.09491 0.08856
 107150 0.07838 0.13429 0.09492 0.08858
 107200 0.07839 0.13431 0.09493 0.08861
 107250 0.07839 0.13434 0.09494 0.08863
 107300 0.07839 0.13435 0.09496 0.08867
 107350 0.07838 0.13436 0.09498  0.0887
 107400 0.07837 0.13437 0.09499 0.08872
 107450 0.07837 0.13436  0.095  0.08873
 107500 0.07836 0.13434 0.09501 0.08873
 107550 0.07836 0.13432 0.09503 0.08874
 107600 0.07837 0.13431 0.09504 0.08874
 107650 0.07837  0.1343 0.09504 0.08875
 107700 0.07838  0.1343 0.09503 0.08876
 107750 0.07838 0.13429 0.09503 0.08877
 107800 0.07838 0.13429 0.09502 0.08878
 107850 0.07837 0.13428 0.09502 0.08879
 107900 0.07836 0.13428 0.09502 0.08879
 107950 0.07835 0.13428 0.09502 0.08879
 108000 0.07833 0.13429 0.09503 0.08879
 108050 0.07832  0.1343 0.09503 0.08879
 108100 0.07831 0.13432 0.09503 0.08879
 108150  0.0783 0.13434 0.09503 0.08879
 108200  0.0783 0.13436 0.09504 0.08879
 108250  0.0783 0.13438 0.09504 0.08881
 108300  0.0783 0.13441 0.09505 0.08882
 108350  0.0783 0.13444 0.09505 0.08883
 108400  0.0783 0.13448 0.09506 0.08884
 108450  0.0783 0.13452 0.09507 0.08884
 108500  0.0783 0.13455  0.0951 0.08883
 108550  0.0783 0.13458 0.09513 0.08882
 108600  0.0783 0.13461 0.09517  0.0888
 108650 0.07831 0.13465 0.09522 0.08878
 108700 0.07832  0.1347 0.09528 0.08877
 108750 0.07834 0.13474 0.09533 0.08876
 108800 0.07835 0.13478 0.09537 0.08875
 108850 0.07836 0.13481  0.0954 0.08874
 108900 0.07837 0.13485 0.09542 0.08874
 108950 0.07837 0.13488 0.09543 0.08875
 109000 0.07837 0.13492 0.09543 0.08875
 109050 0.07836 0.13497 0.09543 0.08876
 109100 0.07836 0.13502 0.09542 0.08877
 109150 0.07836 0.13507 0.09542 0.08878
 109200 0.07837 0.13512 0.09541 0.08879
 109250 0.07838 0.13517  0.0954 0.08881
 109300 0.07839 0.13523 0.09539 0.08882
 109350  0.0784 0.13528 0.09538 0.08883
 109400 0.07841 0.13534 0.09538 0.08884
 109450 0.07842 0.13538 0.09539 0.08885
 109500 0.07844 0.13542 0.09539 0.08886
 109550 0.07845 0.13546  0.0954 0.08886
 109600 0.07847 0.13551 0.09542 0.08885
 109650 0.07848 0.13555 0.09544 0.08885
 109700 0.07849  0.1356 0.09546 0.08884
 109750  0.0785 0.13566 0.09549 0.08883
 109800  0.0785 0.13571  0.0955 0.08882
 109850 0.07851 0.13576 0.09551 0.08882
 109900 0.07853 0.13582 0.09552 0.08882
 109950 0.07856 0.13587 0.09554 0.08883
 110000 0.07859 0.13591 0.09555 0.08884
 110050 0.07863 0.13595 0.09555 0.08885
 110100 0.07867 0.13597 0.09554 0.08887
 110150  0.0787  0.136  0.09552 0.08887
 110200 0.07873 0.13603 0.09551 0.08888
 110250 0.07875 0.13607 0.09548 0.08888
 110300 0.07876  0.1361 0.09546 0.08888
 110350 0.07876 0.13614 0.09544 0.08888
 110400 0.07876 0.13618 0.09542 0.08888
 110450 0.07876 0.13622 0.09541 0.08887
 110500 0.07876 0.13625  0.0954 0.08885
 110550 0.07877 0.13627  0.0954 0.08884
 110600 0.07878 0.13629  0.0954 0.08882
 110650  0.0788  0.1363 0.09542 0.08881
 110700  0.0788  0.1363 0.09544  0.0888
 110750 0.07879  0.1363 0.09547 0.08879
 110800 0.07876  0.1363  0.0955  0.0888
 110850 0.07873 0.13631 0.09553 0.08881
 110900 0.07871 0.13632 0.09556 0.08882
 110950 0.07869 0.13634  0.0956 0.08885
 111000 0.07868 0.13637 0.09565 0.08887
 111050 0.07867  0.1364 0.09569  0.0889
 111100 0.07867 0.13645 0.09574 0.08893
 111150 0.07868  0.1365 0.09577 0.08896
 111200 0.07869 0.13656  0.0958 0.08898
 111250  0.0787 0.13663 0.09581 0.08901
 111300 0.07871  0.1367 0.09583 0.08903
 111350 0.07872 0.13677 0.09584 0.08904
 111400 0.07873 0.13685 0.09584 0.08906
 111450 0.07873  0.1369 0.09585 0.08907
 111500 0.07873 0.13695 0.09586 0.08909
 111550 0.07872 0.13698 0.09586 0.08909
 111600 0.07871 0.13701 0.09586  0.0891
 111650  0.0787 0.13704 0.09585  0.0891
 111700  0.0787 0.13707 0.09585 0.08911
 111750  0.0787  0.1371 0.09585 0.08912
 111800  0.0787 0.13713 0.09585 0.08913
 111850 0.07869 0.13718 0.09586 0.08914
 111900 0.07869 0.13723 0.09585 0.08915
 111950 0.07869 0.13728 0.09584 0.08916
 112000 0.07869 0.13732 0.09583 0.08917
 112050  0.0787 0.13736 0.09582 0.08918
 112100 0.07871 0.13738 0.09581 0.08918
 112150 0.07872  0.1374  0.0958 0.08918
 112200 0.07873 0.13742  0.0958 0.08918
 112250 0.07874 0.13745 0.09581 0.08918
 112300 0.07874 0.13749 0.09582 0.08917
 112350 0.07874 0.13752 0.09583 0.08916
 112400 0.07874 0.13755 0.09585 0.08915
 112450 0.07873 0.13758 0.09587 0.08915
 112500 0.07873 0.13762 0.09588 0.08916
 112550 0.07871 0.13766  0.0959 0.08918
 112600  0.0787 0.13769 0.09591 0.08919
 112650 0.07868 0.13773 0.09593  0.0892
 112700 0.07866 0.13776 0.09593 0.08921
 112750 0.07866 0.13779 0.09594 0.08923
 112800 0.07865 0.13782 0.09595 0.08926
 112850 0.07865 0.13784 0.09594 0.08929
 112900 0.07865 0.13786 0.09594 0.08932
 112950 0.07866 0.13786 0.09593 0.08933
 113000 0.07867 0.13787 0.09594 0.08934
 113050 0.07868 0.13787 0.09595 0.08935
 113100 0.07869 0.13788 0.09595 0.08936
 113150 0.07869 0.13787 0.09596 0.08936
 113200 0.07869 0.13787 0.09598 0.08937
 113250 0.07869 0.13788 0.09599 0.08937
 113300 0.07868  0.1379  0.096  0.08938
 113350 0.07866 0.13791 0.09601 0.08939
 113400 0.07865 0.13792 0.09601  0.0894
 113450 0.07863 0.13793 0.09601  0.0894
 113500 0.07863 0.13792  0.096   0.0894
 113550 0.07863 0.13792  0.096   0.0894
 113600 0.07864 0.13792  0.096  0.08939
 113650 0.07865 0.13792  0.096   0.0894
 113700 0.07866 0.13794  0.096  0.08941
 113750 0.07866 0.13796  0.096  0.08943
 113800 0.07867 0.13798 0.09601 0.08945
 113850 0.07868 0.13801 0.09601 0.08947
 113900 0.07869 0.13804 0.09601 0.08948
 113950 0.07871 0.13808 0.09601 0.08949
 114000 0.07873 0.13812 0.09601  0.0895
 114050 0.07874 0.13817  0.096   0.0895
 114100 0.07876 0.13823 0.09599 0.08951
 114150 0.07877 0.13829 0.09598 0.08951
 114200 0.07878 0.13834 0.09598 0.08952
 114250 0.07879  0.1384 0.09598 0.08953
 114300 0.07879 0.13847 0.09599 0.08954
 114350 0.07879 0.13853 0.09599 0.08955
 114400  0.0788 0.13859 0.09601 0.08956
 114450 0.07881 0.13863 0.09604 0.08957
 114500 0.07883 0.13867 0.09607 0.08957
 114550 0.07885 0.13869 0.09611 0.08957
 114600 0.07887  0.1387 0.09614 0.08958
 114650 0.07889  0.1387 0.09618 0.08958
 114700  0.0789  0.1387 0.09621  0.0896
 114750 0.07891  0.1387 0.09624 0.08962
 114800  0.0789 0.13869 0.09626 0.08963
 114850  0.0789 0.13867 0.09628 0.08965
 114900 0.07889 0.13863 0.09629 0.08967
 114950 0.07887  0.1386 0.09629 0.08969
 115000 0.07886 0.13857 0.09629  0.0897
 115050 0.07886 0.13853  0.0963 0.08972
 115100 0.07886 0.13851 0.09632 0.08973
 115150 0.07887 0.13849 0.09633 0.08975
 115200 0.07888 0.13847 0.09634 0.08978
 115250 0.07889 0.13846 0.09635  0.0898
 115300 0.07891 0.13844 0.09635 0.08983
 115350 0.07892 0.13843 0.09635 0.08985
 115400 0.07894 0.13843 0.09635 0.08987
 115450 0.07897 0.13843 0.09633 0.08988
 115500  0.079  0.13845 0.09632 0.08989
 115550 0.07904 0.13847 0.09629  0.0899
 115600 0.07906  0.1385 0.09628 0.08991
 115650 0.07909 0.13854 0.09626 0.08991
 115700 0.07911 0.13857 0.09625 0.08991
 115750 0.07912  0.1386 0.09624 0.08991
 115800 0.07914 0.13863 0.09623 0.08991
 115850 0.07915 0.13866 0.09622 0.08992
 115900 0.07915 0.13868  0.0962 0.08993
 115950 0.07915 0.13871 0.09618 0.08994
 116000 0.07914 0.13875 0.09615 0.08995
 116050 0.07914 0.13878 0.09613 0.08996
 116100 0.07913 0.13883 0.09611 0.08997
 116150 0.07913 0.13889  0.0961 0.08998
 116200 0.07912 0.13896  0.0961   0.09
 116250  0.0791 0.13903 0.09611 0.09002
 116300 0.07909  0.1391 0.09612 0.09004
 116350 0.07908 0.13917 0.09613 0.09005
 116400 0.07907 0.13923 0.09615 0.09006
 116450 0.07907 0.13928 0.09618 0.09007
 116500 0.07906 0.13933  0.0962 0.09008
 116550 0.07906 0.13937 0.09623 0.09007
 116600 0.07905  0.1394 0.09625 0.09008
 116650 0.07905 0.13943 0.09627 0.09008
 116700 0.07905 0.13945 0.09629 0.09009
 116750 0.07906 0.13946 0.09632  0.0901
 116800 0.07907 0.13947 0.09635 0.09011
 116850 0.07908 0.13949 0.09637 0.09013
 116900 0.07908  0.1395  0.0964 0.09015
 116950 0.07908 0.13951 0.09641 0.09018
 117000 0.07908 0.13952 0.09642  0.0902
 117050 0.07908 0.13953 0.09642 0.09023
 117100 0.07907 0.13953 0.09642 0.09025
 117150 0.07906 0.13953 0.09643 0.09026
 117200 0.07905 0.13952 0.09644 0.09027
 117250 0.07902 0.13952 0.09645 0.09027
 117300 0.07899 0.13952 0.09646 0.09028
 117350 0.07897 0.13952 0.09647  0.0903
 117400 0.07895 0.13952 0.09648 0.09033
 117450 0.07893 0.13953  0.0965 0.09036
 117500 0.07892 0.13953 0.09651 0.09038
 117550  0.0789 0.13954 0.09652  0.0904
 117600  0.0789 0.13955 0.09653 0.09041
 117650  0.0789 0.13957 0.09654 0.09042
 117700  0.0789 0.13959 0.09655 0.09043
 117750 0.07891 0.13962 0.09656 0.09044
 117800 0.07891 0.13965 0.09658 0.09045
 117850  0.0789 0.13969  0.0966 0.09047
 117900 0.07889 0.13973 0.09662 0.09048
 117950 0.07888 0.13978 0.09664 0.09051
 118000 0.07888 0.13983 0.09665 0.09052
 118050 0.07888 0.13988 0.09665 0.09054
 118100 0.07888 0.13992 0.09665 0.09057
 118150 0.07889 0.13997 0.09665 0.09058
 118200 0.07889 0.14002 0.09665  0.0906
 118250 0.07889 0.14008 0.09665 0.09062
 118300 0.07888 0.14013 0.09665 0.09065
 118350 0.07887 0.14018 0.09666 0.09066
 118400 0.07886 0.14022 0.09666 0.09068
 118450 0.07885 0.14026 0.09668  0.0907
 118500 0.07883  0.1403  0.0967 0.09072
 118550 0.07881 0.14032 0.09672 0.09073
 118600  0.0788 0.14034 0.09674 0.09074
 118650 0.07878 0.14035 0.09678 0.09076
 118700 0.07877 0.14037 0.09682 0.09077
 118750 0.07876 0.14038 0.09685 0.09078
 118800 0.07875 0.14039 0.09689 0.09081
 118850 0.07874 0.14039 0.09691 0.09083
 118900 0.07873 0.14039 0.09693 0.09085
 118950 0.07873 0.14039 0.09695 0.09087
 119000 0.07873 0.14038 0.09696 0.09088
 119050 0.07874 0.14037 0.09697 0.09089
 119100 0.07875 0.14036 0.09698 0.09089
 119150 0.07876 0.14034 0.09699  0.0909
 119200 0.07876 0.14033 0.09699 0.09091
 119250 0.07877 0.14033 0.09699 0.09093
 119300 0.07878 0.14033 0.09699 0.09094
 119350 0.07881 0.14033 0.09699 0.09096
 119400 0.07884 0.14034 0.09698 0.09097
 119450 0.07887 0.14035 0.09697 0.09098
 119500 0.07889 0.14037 0.09696 0.09098
 119550 0.07891  0.1404 0.09695 0.09097
 119600 0.07893 0.14044 0.09695 0.09097
 119650 0.07895 0.14048 0.09695 0.09096
 119700 0.07896 0.14053 0.09695 0.09095
 119750 0.07897 0.14059 0.09697 0.09094
 119800 0.07898 0.14065  0.097  0.09094
 119850 0.07898 0.14071 0.09702 0.09095
 119900  0.079  0.14078 0.09705 0.09096
 119950 0.07901 0.14084 0.09708 0.09096
 120000 0.07901 0.14091 0.09711 0.09096
 120050 0.07902 0.14098 0.09713 0.09096
 120100 0.07903 0.14105 0.09716 0.09095
 120150 0.07904 0.14112 0.09718 0.09094
 120200 0.07906 0.14118  0.0972 0.09094
 120250 0.07909 0.14125 0.09721 0.09093
 120300 0.07913 0.14132 0.09722 0.09093
 120350 0.07917 0.14139 0.09723 0.09093
 120400 0.07921 0.14145 0.09724 0.09093
 120450 0.07924 0.14151 0.09724 0.09094
 120500 0.07927 0.14156 0.09723 0.09096
 120550  0.0793 0.14161  0.0972 0.09098
 120600 0.07934 0.14166 0.09718  0.091
 120650 0.07936  0.1417 0.09716 0.09103
 120700 0.07939 0.14174 0.09715 0.09105
 120750 0.07941 0.14177 0.09714 0.09107
 120800 0.07942  0.1418 0.09713 0.09108
 120850 0.07944 0.14182 0.09711 0.09109
 120900 0.07945 0.14184 0.09711  0.0911
 120950 0.07945 0.14186 0.09711 0.09111
 121000 0.07945 0.14189 0.09711  0.0911
 121050 0.07945 0.14192 0.09712  0.0911
 121100 0.07945 0.14195 0.09714 0.09109
 121150 0.07945 0.14199 0.09717 0.09108
 121200 0.07947 0.14203  0.0972 0.09108
 121250 0.07949 0.14206 0.09722 0.09107
 121300 0.07951  0.1421 0.09724 0.09107
 121350 0.07953 0.14214 0.09727 0.09107
 121400 0.07956 0.14219 0.09729 0.09108
 121450 0.07958 0.14224  0.0973 0.09109
 121500 0.07959  0.1423 0.09732  0.0911
 121550 0.07961 0.14236 0.09734 0.09111
 121600 0.07963 0.14241 0.09735 0.09112
