   fs      Gr     GO-O   GO-OH  GO-COOH
 189200 0.22388 0.12421 0.09023 0.07732
 189250 0.22366 0.12421 0.09023 0.07733
 189300 0.22344 0.12422 0.09024 0.07734
 189350 0.22321 0.12423 0.09024 0.07735
 189400 0.22299 0.12425 0.09025 0.07736
 189450 0.22276 0.12427 0.09024 0.07737
 189500 0.22254  0.1243 0.09024 0.07737
 189550 0.22232 0.12433 0.09025 0.07738
 189600  0.2221 0.12437 0.09025 0.07738
 189650 0.22189 0.12442 0.09026 0.07739
 189700 0.22168 0.12446 0.09027 0.07741
 189750 0.22148 0.12452 0.09029 0.07743
 189800  0.2213 0.12457 0.09031 0.07745
 189850 0.22112 0.12463 0.09033 0.07747
 189900 0.22096  0.1247 0.09036 0.07748
 189950 0.22081 0.12476  0.0904 0.07749
 190000 0.22067 0.12482 0.09043 0.07749
 190050 0.22055 0.12487 0.09046 0.07749
 190100 0.22045 0.12492 0.09048 0.07749
 190150 0.22037 0.12497  0.0905 0.07749
 190200 0.22031 0.12501 0.09052 0.07748
 190250 0.22028 0.12504 0.09054 0.07748
 190300 0.22026 0.12507 0.09054 0.07748
 190350 0.22026 0.12509 0.09055 0.07747
 190400 0.22028  0.1251 0.09055 0.07747
 190450 0.22032  0.1251 0.09055 0.07748
 190500 0.22036 0.12509 0.09054 0.07748
 190550 0.22042  0.1251 0.09052 0.07749
 190600  0.2205 0.12511 0.09051 0.07749
 190650  0.2206 0.12512  0.0905 0.07748
 190700 0.22072 0.12513 0.09048 0.07748
 190750 0.22085 0.12514 0.09047 0.07748
 190800 0.22101 0.12514 0.09045 0.07748
 190850 0.22119 0.12513 0.09043 0.07748
 190900 0.22138 0.12512 0.09042 0.07747
 190950 0.22159 0.12511 0.09041 0.07747
 191000  0.2218 0.12509 0.09039 0.07747
 191050 0.22202 0.12506 0.09038 0.07747
 191100 0.22225 0.12503 0.09037 0.07747
 191150  0.2225 0.12499 0.09036 0.07747
 191200 0.22275 0.12495 0.09035 0.07748
 191250 0.22302 0.12491 0.09034 0.07749
 191300  0.2233 0.12487 0.09034  0.0775
 191350  0.2236 0.12484 0.09034  0.0775
 191400 0.22391 0.12482 0.09034 0.07749
 191450 0.22423 0.12481 0.09034 0.07749
 191500 0.22455 0.12481 0.09034  0.0775
 191550 0.22487 0.12481 0.09034 0.07751
 191600 0.22519 0.12481 0.09035 0.07751
 191650  0.2255 0.12483 0.09036 0.07752
 191700 0.22582 0.12485 0.09038 0.07754
 191750 0.22613 0.12487 0.09038 0.07755
 191800 0.22644 0.12491 0.09039 0.07756
 191850 0.22676 0.12495 0.09039 0.07757
 191900 0.22708 0.12499  0.0904 0.07758
 191950 0.22741 0.12502  0.0904  0.0776
 192000 0.22774 0.12504 0.09041 0.07761
 192050 0.22807 0.12506 0.09042 0.07762
 192100  0.2284 0.12508 0.09042 0.07763
 192150 0.22872 0.12509 0.09043 0.07765
 192200 0.22904  0.1251 0.09044 0.07766
 192250 0.22936  0.1251 0.09046 0.07766
 192300 0.22968  0.1251 0.09048 0.07767
 192350 0.22999 0.12509 0.09051 0.07767
 192400  0.2303 0.12509 0.09053 0.07768
 192450 0.23061 0.12509 0.09055 0.07769
 192500 0.23091 0.12509 0.09057  0.0777
 192550  0.2312  0.1251 0.09057 0.07771
 192600 0.23149  0.1251 0.09058 0.07772
 192650 0.23176 0.12511 0.09058 0.07772
 192700 0.23202 0.12512 0.09057 0.07772
 192750 0.23228 0.12514 0.09057 0.07773
 192800 0.23256 0.12516 0.09058 0.07774
 192850 0.23284  0.1252 0.09059 0.07774
 192900 0.23312 0.12523  0.0906 0.07775
 192950 0.23341 0.12526 0.09062 0.07775
 193000 0.23369 0.12529 0.09064 0.07775
 193050 0.23397 0.12529 0.09065 0.07774
 193100 0.23425 0.12529 0.09065 0.07774
 193150 0.23453 0.12528 0.09065 0.07774
 193200 0.23481 0.12526 0.09065 0.07775
 193250 0.23507 0.12523 0.09064 0.07775
 193300 0.23533  0.1252 0.09064 0.07776
 193350 0.23559 0.12518 0.09064 0.07777
 193400 0.23584 0.12516 0.09065 0.07778
 193450 0.23608 0.12514 0.09067 0.07779
 193500 0.23631 0.12515 0.09069  0.0778
 193550 0.23654 0.12516 0.09072 0.07781
 193600 0.23676 0.12517 0.09074 0.07781
 193650 0.23698 0.12519 0.09077 0.07782
 193700 0.23719 0.12521  0.0908 0.07782
 193750 0.23741 0.12524 0.09084 0.07783
 193800 0.23762 0.12526 0.09087 0.07784
 193850 0.23783 0.12529 0.09091 0.07785
 193900 0.23804 0.12532 0.09094 0.07785
 193950 0.23826 0.12534 0.09098 0.07786
 194000 0.23847 0.12535 0.09101 0.07787
 194050 0.23869 0.12536 0.09103 0.07788
 194100 0.23891 0.12537 0.09105  0.0779
 194150 0.23914 0.12536 0.09106 0.07791
 194200 0.23938 0.12536 0.09107 0.07792
 194250 0.23962 0.12536 0.09109 0.07793
 194300 0.23986 0.12537  0.0911 0.07794
 194350  0.2401 0.12537  0.0911 0.07795
 194400 0.24034 0.12537 0.09109 0.07795
 194450 0.24057 0.12536 0.09109 0.07795
 194500 0.24078 0.12536 0.09108 0.07795
 194550 0.24098 0.12536 0.09108 0.07794
 194600 0.24118 0.12536 0.09108 0.07794
 194650 0.24136 0.12537 0.09108 0.07794
 194700 0.24154  0.1254 0.09109 0.07794
 194750 0.24171 0.12543  0.0911 0.07794
 194800 0.24187 0.12546 0.09112 0.07794
 194850 0.24203 0.12549 0.09114 0.07794
 194900 0.24219 0.12551 0.09116 0.07794
 194950 0.24234 0.12554 0.09117 0.07794
 195000 0.24249 0.12555 0.09119 0.07793
 195050 0.24265 0.12556 0.09121 0.07792
 195100  0.2428 0.12558 0.09123 0.07791
 195150 0.24295 0.12559 0.09125  0.0779
 195200 0.24309  0.1256 0.09127  0.0779
 195250 0.24323  0.1256 0.09128  0.0779
 195300 0.24337 0.12559 0.09127 0.07791
 195350  0.2435 0.12558 0.09127 0.07792
 195400 0.24362 0.12556 0.09126 0.07793
 195450 0.24375 0.12554 0.09124 0.07793
 195500 0.24387 0.12552 0.09122 0.07794
 195550 0.24399 0.12551 0.09119 0.07793
 195600 0.24411  0.1255 0.09116 0.07793
 195650 0.24424 0.12548 0.09112 0.07793
 195700 0.24435 0.12548 0.09108 0.07794
 195750 0.24447 0.12547 0.09105 0.07794
 195800 0.24458 0.12546 0.09102 0.07795
 195850 0.24469 0.12545 0.09099 0.07796
 195900 0.24481 0.12544 0.09097 0.07797
 195950 0.24491 0.12543 0.09096 0.07798
 196000 0.24501 0.12541 0.09097 0.07799
 196050 0.24511  0.1254 0.09097  0.078
 196100 0.24522 0.12537 0.09098  0.078
 196150 0.24533 0.12535 0.09099  0.078
 196200 0.24545 0.12531 0.09099 0.07799
 196250 0.24557 0.12527 0.09099 0.07799
 196300  0.2457 0.12522 0.09097 0.07798
 196350 0.24584 0.12518 0.09093 0.07798
 196400  0.246  0.12514  0.0909 0.07798
 196450 0.24616  0.1251 0.09087 0.07798
 196500 0.24633 0.12507 0.09084 0.07799
 196550 0.24649 0.12504 0.09082 0.07799
 196600 0.24666 0.12501 0.09081 0.07799
 196650 0.24682 0.12497 0.09079  0.078
 196700 0.24697 0.12494 0.09078 0.07801
 196750 0.24713 0.12492 0.09077 0.07801
 196800 0.24728  0.1249 0.09078 0.07802
 196850 0.24744 0.12489 0.09078 0.07802
 196900  0.2476 0.12489 0.09079 0.07803
 196950 0.24777 0.12489  0.0908 0.07802
 197000 0.24794 0.12489 0.09082 0.07802
 197050 0.24812 0.12489 0.09084 0.07801
 197100 0.24829 0.12489 0.09085  0.078
 197150 0.24847 0.12487 0.09085  0.078
 197200 0.24865 0.12485 0.09085  0.078
 197250 0.24883 0.12482 0.09085  0.078
 197300 0.24901 0.12479 0.09084  0.078
 197350 0.24919 0.12477 0.09082  0.078
 197400 0.24938 0.12475  0.0908  0.078
 197450 0.24958 0.12473 0.09077 0.07801
 197500 0.24977 0.12471 0.09075 0.07801
 197550 0.24996  0.1247 0.09072 0.07802
 197600 0.25015  0.1247 0.09071 0.07802
 197650 0.25035 0.12471 0.09069 0.07802
 197700 0.25054 0.12472 0.09069 0.07801
 197750 0.25074 0.12472 0.09068 0.07801
 197800 0.25093 0.12473 0.09068  0.078
 197850 0.25113 0.12474 0.09068  0.078
 197900 0.25132 0.12475 0.09068  0.078
 197950 0.25152 0.12477 0.09068 0.07799
 198000 0.25174 0.12478 0.09069 0.07798
 198050 0.25196 0.12479  0.0907 0.07798
 198100 0.25218 0.12479 0.09072 0.07798
 198150 0.25241 0.12478 0.09074 0.07798
 198200 0.25263 0.12478 0.09076 0.07798
 198250 0.25286 0.12478 0.09079 0.07797
 198300 0.25307  0.1248 0.09081 0.07796
 198350 0.25329 0.12483 0.09084 0.07796
 198400  0.2535 0.12486 0.09086 0.07796
 198450 0.25371  0.1249 0.09088 0.07797
 198500 0.25392 0.12494  0.0909 0.07797
 198550 0.25411 0.12499 0.09093 0.07797
 198600 0.25431 0.12505 0.09095 0.07797
 198650  0.2545  0.1251 0.09098 0.07797
 198700 0.25468 0.12514  0.091  0.07797
 198750 0.25487 0.12518 0.09102 0.07797
 198800 0.25506 0.12522 0.09104 0.07797
 198850 0.25525 0.12525 0.09105 0.07798
 198900 0.25543 0.12528 0.09106 0.07797
 198950  0.2556  0.1253 0.09106 0.07797
 199000 0.25577 0.12532 0.09106 0.07796
 199050 0.25594 0.12532 0.09107 0.07794
 199100 0.25611 0.12531 0.09109 0.07793
 199150 0.25628 0.12528  0.0911 0.07793
 199200 0.25646 0.12524 0.09111 0.07793
 199250 0.25665  0.1252 0.09112 0.07793
 199300 0.25683 0.12516 0.09113 0.07794
 199350 0.25702 0.12513 0.09114 0.07794
 199400  0.2572  0.1251 0.09115 0.07794
 199450 0.25738 0.12508 0.09117 0.07794
 199500 0.25757 0.12506 0.09118 0.07794
 199550 0.25775 0.12506 0.09118 0.07794
 199600 0.25794 0.12506 0.09119 0.07794
 199650 0.25812 0.12508  0.0912 0.07794
 199700 0.25829 0.12511 0.09121 0.07793
 199750 0.25846 0.12514 0.09122 0.07793
 199800 0.25862 0.12518 0.09124 0.07792
 199850 0.25877 0.12522 0.09126 0.07791
 199900 0.25893 0.12528 0.09127  0.0779
 199950 0.25907 0.12533 0.09128 0.07788
 200000  0.2592 0.12538 0.09128 0.07786
 200050 0.25932 0.12542 0.09128 0.07785
 200100 0.25944 0.12546 0.09129 0.07784
 200150 0.25955 0.12549 0.09128 0.07784
 200200 0.25965 0.12551 0.09128 0.07783
 200250 0.25975 0.12553 0.09128 0.07783
 200300 0.25984 0.12553 0.09128 0.07782
 200350 0.25993 0.12553 0.09128 0.07782
 200400 0.26002 0.12552 0.09128 0.07781
 200450 0.26013  0.1255 0.09128 0.07781
 200500 0.26024 0.12547 0.09127 0.07779
 200550 0.26036 0.12544 0.09126 0.07777
 200600 0.26048 0.12541 0.09126 0.07775
 200650  0.2606 0.12539 0.09126 0.07773
 200700 0.26073 0.12539 0.09126  0.0777
 200750 0.26086 0.12538 0.09126 0.07769
 200800 0.26099 0.12537 0.09125 0.07767
 200850 0.26112 0.12536 0.09125 0.07765
 200900 0.26123 0.12534 0.09125 0.07763
 200950 0.26134 0.12533 0.09125 0.07763
 201000 0.26144 0.12532 0.09126 0.07763
 201050 0.26152 0.12531 0.09127 0.07763
 201100  0.2616 0.12531 0.09129 0.07764
 201150 0.26167 0.12531  0.0913 0.07765
 201200 0.26173  0.1253  0.0913 0.07766
 201250 0.26177 0.12528  0.0913 0.07767
 201300 0.26181 0.12527 0.09129 0.07769
 201350 0.26184 0.12525 0.09128 0.07771
 201400 0.26187 0.12524 0.09127 0.07773
 201450  0.2619 0.12524 0.09127 0.07775
 201500 0.26194 0.12526 0.09126 0.07776
 201550 0.26197 0.12528 0.09126 0.07778
 201600  0.262   0.1253 0.09126  0.0778
 201650 0.26203 0.12533 0.09126 0.07782
 201700 0.26206 0.12537 0.09126 0.07783
 201750 0.26208  0.1254 0.09127 0.07783
 201800  0.2621 0.12543 0.09127 0.07784
 201850 0.26212 0.12546 0.09127 0.07784
 201900 0.26214 0.12548 0.09126 0.07785
 201950 0.26215 0.12549 0.09126 0.07786
 202000 0.26216  0.1255 0.09126 0.07787
 202050 0.26217  0.1255 0.09126 0.07788
 202100 0.26218 0.12549 0.09126  0.0779
 202150 0.26219 0.12548 0.09127 0.07791
 202200 0.26221 0.12546 0.09127 0.07793
 202250 0.26226 0.12544 0.09129 0.07795
 202300 0.26232 0.12541  0.0913 0.07797
 202350 0.26239 0.12539  0.0913 0.07798
 202400 0.26248 0.12537 0.09131  0.078
 202450 0.26258 0.12536 0.09131  0.078
 202500  0.2627 0.12534 0.09131 0.07799
 202550 0.26283 0.12533 0.09132 0.07799
 202600 0.26297 0.12532 0.09132 0.07798
 202650 0.26311 0.12531 0.09133 0.07797
 202700 0.26326  0.1253 0.09134 0.07797
 202750 0.26341 0.12529 0.09135 0.07796
 202800 0.26357 0.12528 0.09136 0.07796
 202850 0.26372 0.12527 0.09138 0.07795
 202900 0.26388 0.12525 0.09139 0.07794
 202950 0.26405 0.12524  0.0914 0.07794
 203000 0.26423 0.12523 0.09142 0.07794
 203050 0.26441 0.12521 0.09144 0.07794
 203100  0.2646 0.12519 0.09145 0.07794
 203150  0.2648 0.12517 0.09147 0.07794
 203200 0.26501 0.12516 0.09149 0.07795
 203250 0.26523 0.12515 0.09151 0.07795
 203300 0.26546 0.12514 0.09152 0.07797
 203350 0.26569 0.12515 0.09153 0.07798
 203400 0.26593 0.12516 0.09153 0.07801
 203450 0.26617 0.12518 0.09154 0.07803
 203500 0.26642  0.1252 0.09154 0.07805
 203550 0.26668 0.12523 0.09154 0.07807
 203600 0.26693 0.12525 0.09152 0.07808
 203650 0.26718 0.12526 0.09151 0.07809
 203700 0.26744 0.12527  0.0915  0.0781
 203750 0.26768 0.12528 0.09149 0.07811
 203800 0.26793 0.12528 0.09149 0.07811
 203850 0.26818 0.12528 0.09149 0.07812
 203900 0.26843 0.12529 0.09148 0.07813
 203950  0.2687  0.1253 0.09148 0.07814
 204000 0.26896 0.12531 0.09148 0.07814
 204050 0.26924 0.12532  0.0915 0.07815
 204100 0.26951 0.12534 0.09152 0.07815
 204150 0.26977 0.12535 0.09155 0.07816
 204200 0.27003 0.12537 0.09158 0.07816
 204250 0.27029 0.12539  0.0916 0.07816
 204300 0.27054 0.12539 0.09162 0.07815
 204350 0.27079 0.12539 0.09164 0.07814
 204400 0.27104 0.12539 0.09167 0.07812
 204450 0.27127 0.12539 0.09169  0.0781
 204500  0.2715 0.12538 0.09171 0.07808
 204550 0.27173 0.12537 0.09173 0.07807
 204600 0.27194 0.12536 0.09175 0.07805
 204650 0.27214 0.12535 0.09177 0.07805
 204700 0.27232 0.12534 0.09178 0.07804
 204750  0.2725 0.12534 0.09177 0.07803
 204800 0.27268 0.12534 0.09175 0.07802
 204850 0.27285 0.12534 0.09173 0.07802
 204900 0.27303 0.12534 0.09171 0.07802
 204950  0.2732 0.12533  0.0917 0.07803
 205000 0.27336 0.12534 0.09168 0.07804
 205050 0.27354 0.12533 0.09166 0.07805
 205100 0.27371 0.12534 0.09165 0.07806
 205150 0.27388 0.12534 0.09164 0.07806
 205200 0.27404 0.12534 0.09164 0.07806
 205250  0.2742 0.12534 0.09164 0.07806
 205300 0.27435 0.12536 0.09164 0.07806
 205350  0.2745 0.12537 0.09164 0.07805
 205400 0.27463 0.12539 0.09165 0.07805
 205450 0.27476  0.1254 0.09167 0.07803
 205500 0.27488 0.12541  0.0917 0.07801
 205550 0.27497 0.12542 0.09172 0.07799
 205600 0.27505 0.12542 0.09175 0.07797
 205650 0.27512 0.12544 0.09177 0.07795
 205700 0.27518 0.12545 0.09179 0.07793
 205750 0.27522 0.12547  0.0918 0.07792
 205800 0.27524  0.1255  0.0918 0.07792
 205850 0.27525 0.12552  0.0918 0.07791
 205900 0.27525 0.12554 0.09179 0.07791
 205950 0.27523 0.12556 0.09178 0.07791
 206000 0.27521 0.12557 0.09176 0.07791
 206050 0.27518 0.12559 0.09175 0.07792
 206100 0.27513  0.1256 0.09175 0.07793
 206150 0.27508  0.1256 0.09175 0.07794
 206200 0.27502 0.12561 0.09175 0.07795
 206250 0.27495 0.12561 0.09175 0.07796
 206300 0.27487 0.12562 0.09174 0.07796
 206350 0.27478 0.12564 0.09173 0.07797
 206400 0.27468 0.12565 0.09173 0.07797
 206450 0.27458 0.12566 0.09172 0.07796
 206500 0.27446 0.12567 0.09172 0.07796
 206550 0.27435 0.12568 0.09171 0.07796
 206600 0.27423 0.12569 0.09171 0.07795
 206650 0.27412  0.1257 0.09171 0.07796
 206700 0.27401 0.12571  0.0917 0.07797
 206750  0.2739 0.12571 0.09169 0.07798
 206800  0.2738 0.12571 0.09167  0.078
 206850  0.2737 0.12572 0.09166 0.07801
 206900 0.27361 0.12573 0.09164 0.07803
 206950 0.27351 0.12573 0.09163 0.07805
 207000 0.27341 0.12574 0.09162 0.07806
 207050 0.27332 0.12574  0.0916 0.07808
 207100 0.27323 0.12573 0.09159 0.07809
 207150 0.27314 0.12573 0.09158  0.0781
 207200 0.27305 0.12572 0.09158 0.07811
 207250 0.27295 0.12571 0.09158 0.07813
 207300 0.27286 0.12569 0.09159 0.07814
 207350 0.27277 0.12567 0.09161 0.07816
 207400 0.27269 0.12564 0.09163 0.07817
 207450 0.27262 0.12562 0.09165 0.07819
 207500 0.27257  0.1256 0.09166 0.07819
 207550 0.27253 0.12559 0.09166  0.0782
 207600 0.27249 0.12559 0.09166 0.07821
 207650 0.27246 0.12559 0.09166 0.07821
 207700 0.27244 0.12559 0.09166 0.07822
 207750 0.27242 0.12559 0.09167 0.07822
 207800 0.27241  0.1256 0.09168 0.07823
 207850  0.2724  0.1256  0.0917 0.07823
 207900  0.2724  0.1256 0.09172 0.07823
 207950 0.27242  0.1256 0.09175 0.07824
 208000 0.27244  0.1256 0.09178 0.07824
 208050 0.27248  0.1256 0.09181 0.07825
 208100 0.27253 0.12559 0.09184 0.07826
 208150  0.2726 0.12558 0.09187 0.07827
 208200 0.27268 0.12557  0.0919 0.07828
 208250 0.27278 0.12556 0.09193  0.0783
 208300 0.27289 0.12554 0.09196 0.07831
 208350 0.27302 0.12552 0.09199 0.07832
 208400 0.27316  0.1255 0.09202 0.07833
 208450 0.27331 0.12548 0.09204 0.07834
 208500 0.27347 0.12546 0.09207 0.07835
 208550 0.27365 0.12544  0.0921 0.07836
 208600 0.27383 0.12542 0.09213 0.07838
 208650 0.27401  0.1254 0.09216  0.0784
 208700 0.27421 0.12538 0.09218 0.07841
 208750 0.27441 0.12536 0.09219 0.07843
 208800 0.27463 0.12535  0.0922 0.07844
 208850 0.27484 0.12533  0.0922 0.07844
 208900 0.27507 0.12531 0.09221 0.07845
 208950 0.27529 0.12529 0.09222 0.07845
 209000 0.27551 0.12527 0.09222 0.07845
 209050 0.27573 0.12525 0.09221 0.07845
 209100 0.27594 0.12523 0.09221 0.07845
 209150 0.27614 0.12521 0.09221 0.07846
 209200 0.27635 0.12519 0.09221 0.07846
 209250 0.27656 0.12519 0.09221 0.07846
 209300 0.27677 0.12519 0.09222 0.07846
 209350 0.27698 0.12519 0.09222 0.07847
 209400 0.27719  0.1252 0.09223 0.07847
 209450 0.27741 0.12521 0.09224 0.07848
 209500 0.27763 0.12522 0.09225 0.07849
 209550 0.27786 0.12522 0.09227 0.07851
 209600 0.27809 0.12521 0.09229 0.07852
 209650 0.27832 0.12519 0.09231 0.07853
 209700 0.27856 0.12517 0.09233 0.07854
 209750 0.27879 0.12515 0.09234 0.07855
 209800 0.27903 0.12513 0.09236 0.07855
 209850 0.27926 0.12511 0.09238 0.07854
 209900 0.27949 0.12508  0.0924 0.07853
 209950 0.27971 0.12506 0.09243 0.07851
 210000 0.27993 0.12505 0.09245 0.07851
 210050 0.28015 0.12505 0.09249  0.0785
 210100 0.28036 0.12506 0.09252 0.07851
 210150 0.28056 0.12507 0.09257 0.07853
 210200 0.28076 0.12508 0.09261 0.07855
 210250 0.28094 0.12509 0.09266 0.07858
 210300 0.28111 0.12511 0.09269  0.0786
 210350 0.28127 0.12512 0.09273 0.07863
 210400 0.28143 0.12513 0.09275 0.07865
 210450 0.28158 0.12513 0.09277 0.07867
 210500 0.28173 0.12512 0.09279 0.07869
 210550  0.2819 0.12512  0.0928  0.0787
 210600 0.28206 0.12513  0.0928 0.07871
 210650 0.28223 0.12514 0.09281 0.07872
 210700 0.28239 0.12516 0.09281 0.07875
 210750 0.28253 0.12518  0.0928 0.07877
 210800 0.28268 0.12522 0.09279 0.07878
 210850 0.28281 0.12526 0.09278  0.0788
 210900 0.28294  0.1253 0.09277  0.0788
 210950 0.28307 0.12534 0.09276  0.0788
 211000 0.28318 0.12537 0.09276 0.07879
 211050 0.28329  0.1254 0.09277 0.07878
 211100 0.28339 0.12542 0.09278 0.07878
 211150 0.28349 0.12544 0.09279 0.07879
 211200 0.28359 0.12545 0.09281  0.0788
 211250 0.28369 0.12547 0.09283 0.07882
 211300 0.28378 0.12547 0.09285 0.07885
 211350 0.28387 0.12548 0.09287 0.07888
 211400 0.28395 0.12549 0.09289 0.07891
 211450 0.28403 0.12549 0.09291 0.07894
 211500 0.28412 0.12549 0.09294 0.07897
 211550  0.2842 0.12549 0.09297  0.079
 211600 0.28429 0.12549 0.09299 0.07903
 211650 0.28437 0.12549  0.093  0.07904
 211700 0.28446 0.12548 0.09301 0.07905
 211750 0.28455 0.12547 0.09301 0.07906
 211800 0.28463 0.12546  0.093  0.07907
 211850 0.28471 0.12546 0.09299 0.07908
 211900 0.28479 0.12545 0.09297 0.07909
 211950 0.28487 0.12545 0.09297  0.0791
 212000 0.28495 0.12544 0.09297 0.07911
 212050 0.28503 0.12543 0.09297 0.07912
 212100  0.2851 0.12542 0.09298 0.07914
 212150 0.28516  0.1254 0.09299 0.07916
 212200  0.2852 0.12539  0.093  0.07917
 212250 0.28525 0.12538 0.09302 0.07918
 212300 0.28529 0.12537 0.09305  0.0792
 212350 0.28532 0.12536 0.09308  0.0792
 212400 0.28535 0.12535 0.09311 0.07919
 212450 0.28537 0.12534 0.09315 0.07918
 212500 0.28537 0.12533 0.09318 0.07916
 212550 0.28536 0.12532 0.09321 0.07915
 212600 0.28533  0.1253 0.09325 0.07914
 212650  0.2853 0.12528 0.09328 0.07913
 212700 0.28526 0.12526  0.0933 0.07914
 212750 0.28522 0.12524 0.09332 0.07914
 212800 0.28516 0.12523 0.09333 0.07915
 212850  0.2851 0.12522 0.09334 0.07917
 212900 0.28503 0.12521 0.09335 0.07918
 212950 0.28495  0.1252 0.09335  0.0792
 213000 0.28485 0.12519 0.09335 0.07923
 213050 0.28475 0.12519 0.09336 0.07925
 213100 0.28464 0.12518 0.09337 0.07927
 213150 0.28454 0.12517 0.09338  0.0793
 213200 0.28445 0.12516 0.09339 0.07932
 213250 0.28436 0.12516 0.09342 0.07935
 213300 0.28427 0.12516 0.09344 0.07937
 213350 0.28419 0.12517 0.09347 0.07938
 213400  0.2841 0.12518 0.09351 0.07939
 213450 0.28402 0.12519 0.09356  0.0794
 213500 0.28394  0.1252  0.0936  0.0794
 213550 0.28387 0.12521 0.09363  0.0794
 213600 0.28378 0.12523 0.09366  0.0794
 213650 0.28369 0.12524 0.09368 0.07939
 213700 0.28359 0.12525 0.09371 0.07939
 213750 0.28347 0.12525 0.09373 0.07938
 213800 0.28335 0.12525 0.09375 0.07937
 213850 0.28321 0.12525 0.09377 0.07936
 213900 0.28308 0.12525 0.09379 0.07936
 213950 0.28294 0.12524 0.09381 0.07935
 214000 0.28281 0.12524 0.09383 0.07934
 214050  0.2827 0.12522 0.09385 0.07934
 214100 0.28259 0.12521 0.09386 0.07934
 214150 0.28249  0.1252 0.09387 0.07934
 214200 0.28239 0.12519 0.09388 0.07934
 214250 0.28229  0.1252  0.0939 0.07935
 214300 0.28221 0.12521 0.09392 0.07936
 214350 0.28214 0.12522 0.09393 0.07938
 214400 0.28208 0.12524 0.09395  0.0794
 214450 0.28204 0.12526 0.09397 0.07941
 214500 0.28202 0.12527 0.09399 0.07943
 214550 0.28202 0.12529  0.094  0.07945
 214600 0.28203 0.12531  0.094  0.07946
 214650 0.28205 0.12533 0.09401 0.07948
 214700 0.28208 0.12536 0.09402 0.07948
 214750 0.28211  0.1254 0.09403 0.07949
 214800 0.28216 0.12544 0.09404  0.0795
 214850 0.28221 0.12547 0.09404 0.07951
 214900 0.28227  0.1255 0.09404 0.07952
 214950 0.28233 0.12553 0.09403 0.07953
